Source,Section,Title,Date,URL,Text
newindianexpress.com,states,"One arrested, gutka worth Rs 2.6 lakh seized in Nellore",2020-01-27,https://www.newindianexpress.com/states/andhra-pradesh/2020/jan/27/one-arrested-gutka-worth-rs-26-lakh-seized-in-nellore-2095062.html,"According to Nellore city DSP J Srinivasulu Reddy, Venkatesh of Old Hospital Area had been indulging in sale of gutka and ganja. He used to procure them from Bengaluru and Visakhapatnam Agency and store them at his house."
hindustantimes.com,more-lifestyle,All you need to know about China’s spreading Coronavirus outbreak,2020-01-28,https://www.hindustantimes.com/more-lifestyle/all-you-need-to-know-about-china-s-spreading-coronavirus-outbreak/story-jppC0TtqR6ccvwWwD3UxLI.html,
thehindu.com,national,"Rice, plastic items seized",2020-01-30,https://www.thehindu.com/news/national/tamil-nadu/rice-plastic-items-seized/article30687406.ece,"Personnel from the Civil Supplies Department on Tuesday seized 16,000 kg of rice, meant for distribution through the PDS. Officials intercepted a lorry on the K.V. Kuppam-Katpadi Road, and found the rice. In a separate incident, a surprise raid carried out by Food Safety Officials and Revenue Department officials in Natrampalli on Tuesday, under instructions of the Tirupattur District Collector, and over 2.5 tonnes of banned plastic items were seized."
hindustantimes.com,more-lifestyle,"Coronavirus: Symptoms, precautions and safety measures",2020-01-28,https://www.hindustantimes.com/more-lifestyle/coronavirus-symptoms-precautions-and-safety-measures/story-E19P2i2Y8xUbXClISf3e4N.html,
indiatimes.com,business,Britain to seek Canada-style free trade deal with EU,2020-02-02,https://timesofindia.indiatimes.com/business/international-business/britain-to-seek-canada-style-free-trade-deal-with-eu/articleshow/73875097.cms,
thehindu.com,cities,Joint action to curb smuggling and sale of banned tobacco products,2020-02-03,https://www.thehindu.com/news/cities/Coimbatore/joint-action-to-curb-smuggling-and-sale-of-banned-tobacco-products/article30721672.ece,"The crackdown by the police and Food Safety Department on the sale of banned tobacco products is yet to cut the inflow of the contraband from other States to Coimbatore. On Friday, the police seized 214.5 kg of banned tobacco products from a resident of P.N. Pudur on Maruthamalai Road. The seized products included multiple brands of gutka, manufacture and sale of which are banned in many States, including Tamil Nadu. The police and Food Safety officials cite manpower constraints as a hurdle for full-fledged and dedicated action against the smuggling and sale of banned tobacco products. On an average,"
thehindu.com,cities,FSSAI destroys artificially coloured eggs,2020-02-03,https://www.thehindu.com/news/cities/Coimbatore/fssai-destroys-artificially-coloured-eggs/article30721714.ece,"Officials of the Food Safety and Standards Authority of India (FSSAI) in Coimbatore on Sunday destroyed 3,900 leghorn eggs that were artificially coloured to look like eggs of country chicken, which are superior in terms of quality. They found that the sellers were using colourants, including decoction of tea, to give the brownish tint to the egg shell. K. Tamilselvan, Designated Officer of the FSSAI in Coimbatore, said that simultaneous checks were conducted at various markets namely the whole sale fish market and retail fish market at Ukkadam, Uzhavar Santhais at Vadavalli, Singanallur and R.S. Puram, and MGR Market Anna"
indiatimes.com,world,Britain to seek Canada-style free trade deal with EU,2020-02-02,https://timesofindia.indiatimes.com/world/uk/britain-to-seek-canada-style-free-trade-deal-with-eu/articleshow/73874880.cms,
thehindu.com,international,U.K. to seek Canada-style free trade deal with EU,2020-02-03,https://www.thehindu.com/news/international/uk-to-seek-canada-style-free-trade-deal-with-eu/article30721361.ece,"Two days after Brexit, British officials pushed the European Union on Sunday for a Canada-style free trade arrangement as British Prime Minister Boris Johnson geared up for a key speech to spell out his government’s negotiating stance. Foreign Secretary Dominic Raab told Sky News that Britain will seek a deal that imposes very few tariffs even though he said Britain will not seek to align its regulations with the EU. “We are taking back control of our laws, so we are not going to have high alignment with the EU and legislative alignment with their rules,” Mr. Raab said. “We"
newindianexpress.com,cities,"Stale food seized from hospital canteens, notices issued",2020-02-04,https://www.newindianexpress.com/cities/thiruvananthapuram/2020/feb/04/stale-food-seized-from-hospital-canteens-notices-issued-2098549.html,"According to the food safety officials, the raid was conducted in the wake of coronavirus cases reported in the state. “It was necessary to carry out inspections as the virus is partially food borne. We are also planning to conduct a similar raid on other hospitals of the city by the end of this month,” said Sangeeth. Food safety officers, Anilkumar N (Nemom circle) and Shini V S (Parassala circle) were also part of the inspection."
thehindu.com,cities,Adulterated ghee seized,2020-02-05,https://www.thehindu.com/news/cities/Coimbatore/adulterated-ghee-seized/article30737728.ece,"Food Safety and Standards Authority of India (FSSAI) officials seized 100 kg of adulterated ghee, made of palm oil and vanaspati, here on Tuesday. FSSAI’s designated officer K. Tamilselvan said Tuesday’s raid found eight persons producing adulterated ghee on Mariamman Kovil Street, Vinayagar Kovil Street and Ammainaikar Street on Sundakamuthur Road at Kuniyamuthur. Adulterated ghee in bottles was being sold even in places like Uzhavar Santhai, and fruit and vegetable markets, he said."
indiatimes.com,city,FDA seizes milk products worth Rs 24 lakh in Pune,2020-02-08,https://timesofindia.indiatimes.com/city/pune/fda-seizes-milk-products-worth-rs-24l/articleshow/74016140.cms,"Representative image PIMPRI CHINCHWAD: Food and Drug Administration officials seized milk products worth Rs 24.63 lakh on the suspicion of adulteration from a cold storage unit in Budhwar Peth on Thursday.Suresh Deshmukh, joint commissioner, FDA, Pune division, said, “A total of 39 businessmen from Pune city and surrounding areas had purchased 7,519kg of paneer worth Rs 15.49 lakh from Karnataka, which was stored at a cold storage unit in Budhwar Peth.It was to be transported to the dairies of the businessmen according to their orders. Another six businessmen had purchased 4,754kg of ‘khava’ worth Rs 9.14 lakh from different parts"
newindianexpress.com,cities,Crackdown on roadside eateries,2020-02-08,https://www.newindianexpress.com/cities/thiruvananthapuram/2020/feb/08/crackdown-on-roadside-eateries-2100462.html,"However, according to food safety authorities, the number of irregularities found in the food sold by roadside eateries are on the decline. Awareness drives and the raids which were carried out by the Food Safety Department two months ago were the two factors that helped improve the safety standards of roadside eateries. “A majority of the street food outlets have shifted to stainless steel and provide tissues and water dispensers for drinking and washing purposes. The use of synthetic food colours has also decreased,” said Sangeeth. Despite facing a shortage of staff, the Food Safety Department is planning to conduct"
indiatimes.com,city,"7,000 litres of spurious ghee seized in Jodhpur",2020-02-14,https://timesofindia.indiatimes.com/city/jodhpur/7000-litres-of-spurious-ghee-seized-in-jodhpur/articleshow/74124939.cms,"Ghee jars which were seized from a godown in Jodhpur JODHPUR : Seven thousand litres of spurious ghee were seized by the team of chief medical & health office on Thursday from a godown in Mandor Krishi Mandi here. The ghee was being sold under two brand names.CMHO Balwant Manda said that an information was received that Subhash Trading Company at Mandor Krishi Mandi has been dealing with spurious ghee.“Our team raided the dealer and found a huge storage of packed ghee in the godown of the company,” said Manda adding that the stock was seized and samples were taken"
indiatimes.com,city,Man held for selling army canteen liquor,2020-02-16,https://timesofindia.indiatimes.com/city/jodhpur/man-held-for-selling-liquor-obtained-from-army-canteen/articleshow/74154767.cms,"Representative image JODHPUR: In a joint operation by military intelligence and police, 54 liquor bottles were seized from a grocery shop near the defence area. The liquor had been obtained from the army canteen and was stocked up in the shop for sale at a premium. Police have arrested one person in the matter.A police official from Mahamandir police station said that the raid was conducted after an input from the liaison unit of the Jodhpur Military Intelligence was obtained on Friday night.“The shop’s godown in Rasala area had 54 bottles of rum obtained from the army CSD canteen,” said"
indiatimes.com,topic,"iceberg: Latest News, Videos and iceberg Photos",2020-02-19,https://timesofindia.indiatimes.com/topic/iceberg,"RSV causes most infant respiratory infections but is rarely reported in India say experts TNN / Jul 10, 2025, 15:21 (IST) Indian pediatric experts report that Respiratory Syncytial Virus (RSV) causes a significant number of infant respiratory infections, yet cases are underreported in India. Despite being a notifiable disease, routine testing is low, leading to potential underestimation of its impact. Doctors emphasize that almost every child contracts RSV by age two, and while many recover, some develop severe complications."
thehindu.com,cities,Three tonnes of artificially ripened bananas seized in Salem,2020-02-25,https://www.thehindu.com/news/cities/Coimbatore/three-tonnes-of-artificially-ripened-bananas-seized-in-salem/article30907170.ece,"Officials from Food Safety Department conducted raids at godowns of banana traders at Chinna Kadai Veedhi on Monday and seized close to three tonnes of bananas ripened using agriculture fertilizers. Designated Officer, Food Safety Department, R. Kathiravan, who led the raid, said, “the bananas were found to be ripened using ethephon, a plant growth regulator used in horticulture for stimulating growth of the plants.” Officials have also seized over 10 boxes of ethephon from one of the godowns. According to Food Safety officials, its consumption could lead to allergies and digestive issues. Officials found that ethephon was sprayed on plantain"
thehindu.com,cities,Checks on private water tankers come to a standstill,2020-02-28,https://www.thehindu.com/news/cities/Kochi/checks-on-private-water-tankers-come-to-a-standstill/article30937058.ece,The inspection of private water tankers to find out possible distribution of contaminated water has come to a halt in the city. The situation emerged after a meeting of the district administration held on February 18 to discuss drinking water supply by private tankers announced that the orders issued by the District Collector had been replaced by government guidelines. The appointment of an eight-member squad to check water tankers on a regular basis was one of the key decisions taken at the district-level on the recommendations of the Assembly Committee on Petitions. The committee had taken a strong position following
indiatimes.com,city,Banned plastics make steady comeback,2020-02-29,https://timesofindia.indiatimes.com/city/trichy/banned-plastics-make-steady-comeback/articleshow/74408609.cms,"People using plastic carry bag in Trichy TRICHY: Banned single use plastic products are making a slow but steady comeback across the city leaving the authorities virtually clueless about tackling it effectively. Except for the penalties imposed, the authorities have been hesitant to take stern action such as cancellation of trade license of repeat offenders. Traders who once clandestinely circulated the banned plastic products are now doing the same without any remorse.Trichy corporation had in January 2018 banned plastic carry bags with less than 50 micron thickness which are detrimental to the environment even before the state government banned 16"
thehindu.com,cities,245 kg of meat seized in Salem,2020-03-01,https://www.thehindu.com/news/cities/Coimbatore/245-kg-of-meat-seized-in-salem/article30958481.ece,"In an early morning crack down conducted by Food Safety officials and officials from civic bodies, 245 kg of old meat was seized. The officials warned of continuous raids in the coming weeks. Based on a tip-off, a team of officials led by R.Kathiravan, Designated Officer, and K.Parthibhan, City Health Officer, conducted inspections at the meat shops in Sooramangalam, Sithanur, Kollapatti and nearby areas from 7 a.m. to 9.30 a.m. on Sunday. The officials said that they had been receiving complaints regarding the quality of meat. There were complaints from people that some shops were selling a kg of mutton"
indiatimes.com,city,Inspections to be carried out in fish markets across TN: Min,2020-03-02,https://timesofindia.indiatimes.com/city/madurai/inspections-to-be-carried-out-in-fish-markets-across-tn-min/articleshow/74431594.cms,"Madurai: Tamil Nadu fisheries minister D Jayakumar, on Sunday, said that joint inspection will be conducted in fish markets throughout the state to ensure that good quality of seafood is sold to people.In a statement, which came in the wake of seizure of seafood weighing two tonnes from Karimedu fish market in Madurai, the minister said that officials from fisheries department and food safety department will conduct joint inspections throughout the state.He said that in a recent inspection, conducted by food safety officials in Karimedu fish market, it was found that stale fish procured from other states were sold to"
indiatimes.com,city,"Ahead of Holi, FSDA team collects 25 samples, seized items worth Rs 3.57 lakh",2020-03-03,https://timesofindia.indiatimes.com/city/meerut/ahead-of-holi-fsda-team-collects-25-samples-seized-items-worth-rs-3-57-lakh/articleshow/74447374.cms,"Meerut: Ahead of Holi, the Food Safety and Drugs Authority (FSDA) had collected as many as 25 samples of suspected food items and seized items worth Rs 3.57 lakh on suspicion of being adulterated. The inquiries have been carried out over the last three days after Meerut district magistrate instructed the FSDA authorities to conduct sampling to keep a check on adulteration ahead of the festival of colours.“With Holi around the corner, the DM has instructed to conduct drives at sweet and other shops in the city to ensure that they do not sell adulterated food items. In this backdrop,"
thehindu.com,cities,80 kg of fish destroyed in the Nilgiris,2020-03-04,https://www.thehindu.com/news/cities/Coimbatore/80-kg-of-fish-destroyed-in-the-nilgiris/article30976229.ece,"More than 80 kg of putrefied fish was seized and destroyed by the Food Safety Authority and the Fisheries Department in the Nilgiris on Tuesday. Officials said that there were more than 10 shops selling fish in the Udhagamandalam Municipal Market as well as in other parts of the town. Inspections had been planned to check the use of formalin in preserving fish. On Tuesday, a team of officials inspected the meat in all the 10 shops and seized around 80 kg of fish, which they said was unfit for human consumption. The seized fish was destroyed by the food"
thehindu.com,cities,79% milk in State is adulterated: study,2020-03-04,https://www.thehindu.com/news/cities/mumbai/79-milk-in-state-is-adulterated-study/article30976549.ece,"A worrying 79% of branded or loose milk available in the market is adulterated, the latest annual report by the Consumer Guidance Society of India (CGSI) has found. According to CGSI, a non-profit consumer organisation, 413 samples of milk packets were tested for their fat and solids-not-fat (SNF) contents from January 2019 to December 2019. Of these, only 87 milk samples (21%) complied to the standard specifications set by the Food Safety and Standard Authority of India (FSSAI). The report said of all the milk samples, 73 were branded packets and only 11 of them (15%) adhered to the standard"
indiatimes.com,city,"FSDA seizes 35 tons of ghee, 106 tons of mustard oil, samples sent for test",2020-03-04,https://timesofindia.indiatimes.com/city/bareilly/fsda-seizes-35-tons-of-ghee-106-tons-of-mustard-oil-samples-sent-for-test/articleshow/74465010.cms,"BAREILLY: The Food Safety and Drugs Authority (FSDA) officials on Tuesday seized 35 tons of ghee worth Rs 2.67 lakh from Alamgiriganj and Basmandi localities after they suspected them to be adulterated.The seizure came during an ongoing drive against adulterated products ahead of Holi.According to officials, a team of FSDA seized 15 tons of ghee worth Rs 1.43 lakh from one shop in Basmandi and sent one sample to a laboratory for testing.The team later seized another 15 tons of ghee worth Rs 97,066 from one shop and 5 tons of ghee worth Rs 27,140 from another shop in Alamgiriganj"
thehindu.com,cities,Officials detect rotten fish during raid at Tiruchi market,2020-03-04,https://www.thehindu.com/news/cities/Tiruchirapalli/officials-detect-rotten-fish-during-raid-at-tiruchi-market/article30984518.ece,"Officials of the Departments of Fisheries and Food Safety and Drugs Administration on Wednesday conducted checks at Puthur fish market in the city. Led by R. Sharmila, Deputy Director, Fisheries, the team of officials inspected stalls to ascertain the quality and freshness of the fish sold at the market. They zeroed in on a few vendors selling spoiled fish by mixing it with fresh ones. The fish sold at the market comes from the sea near Nagapattinam, the Cauvery and other small water bodies near Tiruchi. Ms. Sharmila instructed the vendors to sell quality fish to customers as rotten fish"
thehindu.com,cities,"2 held for supplying adulterated milk to Andheri hotels, tea stalls",2020-03-05,https://www.thehindu.com/news/cities/mumbai/2-held-for-supplying-adulterated-milk-to-andheri-hotels-tea-stalls/article30985290.ece,"A day after The Hindu reported about a worrying 79% of branded and loose milk being adulterated as per a recent study, the Mumbai Police Crime Branch on Wednesday busted a major milk adulteration racket operating out of Andheri and arrested two people. According to Crime Branch sources, police constable Ravindra Mane with the Crime Branch Unit VIII received a tip-off that milk was being adulterated with unclean water and supplied to tea stalls and hotels in Andheri. Acting on the information, two teams led by police sub-inspectors Mahesh Togarwad and Deepak Sawant kept a watch on Telugu Chawl in"
thehindu.com,cities,Food safety officials conduct checks on eateries,2020-03-05,https://www.thehindu.com/news/cities/Madurai/food-safety-officials-conduct-checks-on-eateries/article30992860.ece,"In a surprise check, officials from the Food Safety Department on Thursday conducted raids in 100 eatery outlets and restaurants in and around Pennicuick bus stand here. According to a release, the authorities conducted the check after receiving several complaints. The shopkeepers were instructed not to sell food items that were unfit and substandard. As many as 150 kg of substandard items were seized and destroyed. After a one-time warning, shops would be imposed fines ranging from ₹5,000 to ₹25,000. Those found indulging in frequent malpractices would be taken to task under the law and their shops sealed and closed."
thehindu.com,cities,Traces of formalin found in fish sold in the city,2020-03-06,https://www.thehindu.com/news/cities/Coimbatore/traces-of-formalin-found-in-fish-sold-in-the-city/article30994363.ece,"Traces of formalin, a chemical widely used as tissue preservative, was found in 70 kg of fish in a surprise check jointly conducted by the Food Safety and Standards Authority of India (FSSAI) and the Fisheries Department at the wholesale and retail fish markets at Ukkadam here on Thursday. Both FSSAI and Fisheries Department issued warning to traders not to sell fish added with the preservative. They also seized 430 kg of stale fish from the markets which was destroyed along with the 70 kg of fish found with traces of formalin, exposure to which is associated with certain types"
indiatimes.com,city,"500kg rotten, formalin-laced fish seized from Ukkadam market",2020-03-06,https://timesofindia.indiatimes.com/city/coimbatore/500kg-rotten-formalin-laced-fish-seized-from-ukkadam-market/articleshow/74501831.cms,"Coimbatore: A raid conducted by the food safety department officials revealed that the traders at the fish market in Ukkadam were selling stale fish and those laced with chemicals all these days.The officials seized 500 kilograms of fish unfit for consumption from the shops at popular market during the raid.Designated food safety officer K Tamil Selvan had constituted four teams after receiving complaints from public about the sale of stale fish.The teams raided several fish shops across the district.The team led by food safety officer Vijayaraja, which aided the wholesale and retail fish market at Ukkadam, found that the traders"
indiatimes.com,city,"Coronavirus has no connection with non-veg food, says Giriraj Singh",2020-03-07,https://timesofindia.indiatimes.com/city/patna/coronavirus-has-no-connection-with-non-veg-food-says-giriraj/articleshow/74518900.cms,"Giriraj Singh PATNA : In an attempt to debunk myths associated with coronavirus , Union minister for animal husbandry, dairying and fisheries Giriraj Singh on Friday said non-veg food does not cause the disease. “I am surprised to notice that some district magistrates have ordered ban on non-veg food items,” the minister told reporters in Delhi.Giriraj said he would soon release videos of him eating egg and meat in a bid to send out a message that non-veg food is safe as far as coronavirus is concerned.Giriraj also shared a press statement issued by Food Safety and Standards Authority of"
indiatimes.com,city,"Greater Chennai Corporation intensifies crackdown on poor quality meat sales, seizes 600kg",2020-03-08,https://timesofindia.indiatimes.com/city/chennai/corpn-intensifies-crackdown-on-poor-quality-meat-sales-seizes-600-kg/articleshow/74532055.cms,"Cattle kept in unhygienic conditions at the abattoir in Pulianthope CHENNAI: Greater Chennai Corporation officials have swung into action and ramped up checks on unhygienic conditions in abattoirs and meat shops in the city, after a TOI report on Tuesday highlighted the filthy surroundings in which meat is cut and processed in these places.Sources said this week alone, around 600 kg of rotten meat was seized from various meat outlets in the city.A huge portion of the seizure came from a shop in Chintadripet on Friday where 500 kg of rotten beef was seized. The raid was carried out by"
thehindu.com,cities,Stale fish destroyed during raids at Pollachi,2020-03-09,https://www.thehindu.com/news/cities/Coimbatore/stale-fish-destroyed-during-raids-at-pollachi/article31017629.ece,"Officials of Food Safety and Standards Authority of India (FSSAI) on Sunday inspected fish stalls at Pollachi in Coimbatore district to check the use of preservatives like formalin in fish and also sale of stale fish. They seized 20 kg of stale fish from four fish stalls that were later destroyed. K. Tamilselvan, Designated Officer of FSSAI in Coimbatore, said that the raids were held as part of instructions from the Commissioner of Food Safety and Coimbatore District Collector. He said that one fish stall was found using banned plastic carry bag for packing. Officials slapped a fine of ₹2,000"
indiatimes.com,city,20 kg rotten fish seized from shops in Pollachi destroyed,2020-03-09,https://timesofindia.indiatimes.com/city/coimbatore/20-kg-rotten-fish-seized-from-shops-in-pollachi-destroyed/articleshow/74542648.cms,"Coimbatore: Food safety officials and fisheries officials on Sunday destroyed 20 kilograms of rotten fish kept for sale at outlets in Pollachi.The officials have been conducting inspections at fish stalls in the district to curb the sale of formalin-laced fish. On Sunday, they inspected 12 wholesale and retail fish outlets at Thernilayam, Market Road and New Scheme Road in the Pollachi taluk.They seized 20 kilograms of rotten fish from four shops and destroyed it by pouring phenyl over it.The shopkeepers were served warning notices and were instructed to sell only fresh fish and to discard waste immediately.The officials fined a"
indiatimes.com,city,Pilibhit: Police seize 100 litres of spurious liquor; five booked,2020-03-09,https://timesofindia.indiatimes.com/city/bareilly/police-seize-100-litres-of-spurious-liquor-5-booked/articleshow/74542081.cms,"Representative image PILIBHIT: Nearly 100 litres of spurious liquor made from urea, and another 100 litres of raw material and five kilos of urea were seized from an illegal liquor distillation unit running on an agricultural field at Ujhainia village under Jahanabad police station in Pilibhit district.The raid was part of an anti-spurious liquor drive by Pilibhit police ahead of the festival of Holi.An FIR has been lodged against five people who were nabbed from the spot.According to Mani Ram, SHO, the unit was raided after police received a tip-off. The use of urea in making liquor is hazardous for"
newindianexpress.com,states,Fish traders to get lessons on ill-effects of formalin,2020-03-09,https://www.newindianexpress.com/states/tamil-nadu/2020/mar/09/fish-traders-to-get-lessons-on-ill-effects-of-formalin-2114424.html,"The designated officer (food safety department) K Tamil Selvan said that the fish could stay fresh just for three to four days. However, the freshness would stay longer if formalin is used. He said, ""The formalin is mixed with ice cubes to preserve the fishes. One could experience a pungent odour from the chemical-laced fishes and if cooked, the gravy emanates chlorine smell."""
indiatimes.com,city,4k kg adulterated paneer seized from Bihar buses,2020-03-09,https://timesofindia.indiatimes.com/city/ranchi/4k-kg-adulterated-paneer-seized-from-bihar-buses/articleshow/74547036.cms,"Representative image RANCHI: The district administration seized around 4,000kg of adulterated paneer along with 15kg of spurious ghee from five buses coming from Bihar in the early hours of Sunday.Ranchi's food safety officer S S Kullu said, ""We had inputs from various shopkeepers that adulterated food items were being brought to Ranchi in buses, hence we carried out inspections at Booty More.While checking, we found around 4,000 kg of adulterated paneer from five buses coming from Hajipur, Bakhtiyarpur and Patna.""Interestingly, those working in the buses had no idea of the people involved in the scam. They said that they were"
newindianexpress.com,states,Lack of testing kits delays inspection of fish for formalin use,2020-03-11,https://www.newindianexpress.com/states/tamil-nadu/2020/mar/11/lack-of-testing-kits-delays-inspection-of-fish-for-formalin-use-2115250.html,"NAGAPATTINAM: Inspection of fish for the presence of formalin content is yet to start in Nagapattinam district due to lack of testing kits. Despite major crackdowns in two Tamil Nadu cities in the past 12 days and an advisory from the government, officials are yet to start inspections for export and sale of formalin-laced fish in a coastal district like Nagapattinam. Officials cited low stocks of testing kits for the delay."
indianexpress.com,explained,Coronavirus outbreak: Is it safe to eat chicken?,2020-03-17,https://indianexpress.com/article/explained/coronavirus-outbreak-is-it-safe-to-eat-chicken-6317671/,"Many Indians have stopped eating chicken, believing rumours and misinformation on social media. Many Indians have stopped eating chicken, believing rumours and misinformation on social media. Yes, it is absolutely safe. No link has been found between the consumption of the cooked meat of any animal or bird, and catching the infection. The only way the SARS-CoV-2 virus is currently spreading is through droplets released by an infected individual in coughs or sneezes, or if you touch your face, mouth, or nose after touching an infected surface."
