Source,Section,Title,Date,URL,Text
indiatimes.com,city,"FDA seizes 5,000 kg of adulterated jaggery in Kolhapur",2021-12-22,https://timesofindia.indiatimes.com/city/kolhapur/fda-seizes-5000-kg-of-adulterated-jaggery/articleshow/88418780.cms,"Picture used for representational purpose KOLHAPUR: The Food and Drug Administration ( FDA ) in Kolhapur seized around 5,000 kg of adulterated jaggery from three jaggery houses based in different parts of the district.The action sows Kolhapur jaggery that had received geographical indication (GI) tag in 2014 is not immune to adulteration and if it continues rampantly then the Made-in-Kolhapur jaggery may loose it sheen in near future.Mohan Kembalkar, assistant commissioner FDA Kolhapur , said, “We have seized adulterated jaggery from Padali, Vandur and Chikali during random inspection. Around 5,000 kg of adulterated jaggery along with 11,384 kg of sugar"
indiatimes.com,city,Food safety officials find adulterated tea powder in Trichy,2021-12-23,https://timesofindia.indiatimes.com/city/madurai/food-safety-officials-find-adulterated-tea-powder-in-trichy/articleshow/88441108.cms,"Trichy: In a crackdown against tea shops using adulterated tea powder, the food safety department took samples of tea powder from a tea shop in the city on Tuesday.Designated officer (DO) of food safety department, Trichy, Dr R Ramesh Babu issued a statement that 4kg of tea powder, suspected to be adulterated, was seized from a tea shop at Sastri Road in Trichy.He said that the tea powder may have been adulterated with hazardous carcinogenic agents. In order to find out the level of adulteration, the samples were sent to the government food analysis laboratory in Chennai.The department also sought"
indiatimes.com,city,"Stale sweets destroyed, over 100 inspections conducted in Rajasthan in three days",2021-10-17,https://timesofindia.indiatimes.com/city/jaipur/stale-sweets-destroyed-over-100-inspections-conducted-in-3-days/articleshow/87073032.cms,"Image used for representational purpose only 13,000 litre of spurious ghee seized: JAIPUR: Food safety officers, with the help of the police in Kotputli area, destroyed sweets like milk cake, barfi and laddu suspected to be stale, being carried in a vehicle from Alwar on Saturday.The vehicle was coming from Khairthal of Alwar district and was heading towards Jaipur. Over 100 inspections against food adulteration were conducted in the past three days across the state.The health department officials destroyed 60 kg mawa sweets (milk cake), 17.5 kg laddus made using soyabean oil, four kg doda barfi and 18 kg sweet"
indiatimes.com,world,USDA rethinks approach to controlling salmonella in poultry,2021-10-19,https://timesofindia.indiatimes.com/world/us/usda-rethinks-approach-to-controlling-salmonella-in-poultry/articleshow/87142514.cms,"Workers process chickens at a poultry plant, in Fremont. (File photo: AP) OMAHA: Federal health officials are rethinking their approach to controlling salmonella in poultry plants in the hope of reducing the number of illnesses linked to the bacteria each year, and on Tuesday the United States Department of Agriculture announced several steps it plans to take to achieve that goal.The USDA says the industry has succeeded in reducing the level of salmonella contamination found in poultry plants in recent years, but that hasn't translated into the reduction in illnesses the agency wants to see.Poultry is linked to roughly 23%"
newindianexpress.com,states,Coimbatore cafe sealed for using alcohol in desserts,2021-10-21,https://www.newindianexpress.com/states/tamil-nadu/2021/oct/21/coimbatore-cafe-sealed-for-using-alcohol-in-desserts-2374100.html,"K Tamilselvan told The New Indian Express that the staff admitted that they were using liquor for the desserts. “For using alcohol, they had to get prior license approval, which they did not. Also, the premises was not hygienic and there was no proper space in the kitchen,"" he added."
thehindu.com,cities,Café in Coimbatore sealed for selling desserts containing liquor,2021-10-21,https://www.thehindu.com/news/cities/Coimbatore/caf-in-coimbatore-sealed-for-selling-desserts-containing-liquor/article37106477.ece,"The Food Safety and Standards Authority of India (FSSAI) on Thursday sealed a café in Coimbatore on charges of selling desserts containing liquor. ‘Rolling Dough Café’ at P.N. Palayam in Coimbatore, was sealed by the FSSAI on Thursday noon after Minister for Health and Family Welfare Ma. Subramanian ordered officials to inspect and seal the café. Officials who inspected the café found two bottles of liquor from the kitchen. An official statement said that a complaint was received against the use of liquor in the café on Wednesday, based on which the Minister issued the order. The FSSAI team led"
indiatimes.com,city,Tamil Nadu Live Updates: DVAC raids under way at Swamy Ayyappan educational trust at Musiri,2021-10-22,https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-news-live-updates-corona-cases-weather-vaccination-dmk-aiadmk-22-october-2021/liveblog/87196555.cms,"23:00 (IST) Oct 22 The Madras high court on Friday urged the government to evaluate alternate plans to tide over the worst situations that the state might face.""While it is hoped that the worst is behind us, what the (covid) pandemic may have taught humanity is to not take anything for granted and be prepared for the worst. It would do well for the State to prepare a plan of action where, whether there is any natural calamity or disaster or the pandemic or anything which is beyond the everyday difficulty, there is a Plan-B or a Plan-C ready, so"
indiatimes.com,city,"FDA seizes 320kg flavoured tobacco, seals godown",2021-10-22,https://timesofindia.indiatimes.com/city/nagpur/fda-seizes-320kg-flavoured-tobacco-seals-godown/articleshow/87190989.cms,Haryana Jammu & Kashmir Haryana Alliance View i Party View Seats: 90 L + W Majority: 46 CONG 45 BJP 37 INLD 1 AAP 0 OTH 3 Jammu & Kashmir Alliance View i Party View Seats: 90 L + W Majority: 46 JKNC 36 BJP 26 CONG 9 PDP 3 OTH 8 Source: PValue Nagpur: The Food and Drugs Administration (FDA) cracked down upon a trader at Prasad Colony Road in Butibori and seized 320kg banned flavoured tobacco worth Rs2.58 lakh from a godown on Wednesday. An offence was registered against owner of the godown Hemraj Daulatani at Butibori police
thehindu.com,national,‘Operation Elachi’ exposes chemical colouring,2021-10-23,https://www.thehindu.com/news/national/kerala/operation-elachi-exposes-chemical-colouring/article37141616.ece,"Large-scale chemical colouring of cardamom was exposed after the Spices Board of India and the Food Safety Department conducted inspections at dryer units at Rajakkad and Kunthunkal in Idukki recently. Officials say it poses threat to export prospects in addition to health hazards. The officials seized around 1.5 tonnes of artificially coloured cardamom in the drive named ‘Operation Elachi’ and a fine of ₹1 lakh was imposed on the dryer units. The officials also destroyed around 100 kg of coloured cardamom found detrimental to health at two dryer units at Rajakkad. Around a 1,000 kg of cardamom artificially coloured were"
indiatimes.com,city,FSSAI experts warn of adulterated biryani in Vijayawada,2021-10-24,https://timesofindia.indiatimes.com/city/vijayawada/fssai-experts-warn-of-adulterated-biryani/articleshow/87229905.cms,"Picture used for representational purpose only VIJAYAWADA : Not all biryanis sold in the city are safe, according to Food Safety and Standards Authority of India (FSSAI) officials. During the recent raids, authorities found that the traders were freely adulterating biryani with prohibited food colours and reprocessed oils which are carcinogenic.Following a number of complaints from the biryani lovers, FSSAI officials conducted a series of raids at the biryani hotels and wayside eateries in the city and also in tier-two cities like Gudivada, Machilipatnam, and Vuyyuru in Krishna district.Officials found that the eateries were using adulterated oil and cheap quality"
newindianexpress.com,cities,IISc test can now detect adulteration in milk,2021-10-28,https://www.newindianexpress.com/cities/bengaluru/2021/oct/28/iisc-test-can-now-detect-adulteration-in-milk-2376628.html,"The two contaminants have been used as a way to dilute milk while keeping its colour and frothiness intact. The increasing amounts of urea in milk in particular have led to concerns about the welfare of citizens, especially in rural areas where testing is expensive and inaccessible. Current testing methods require the use of a lactometer, specifically for water, or bio-sensors to test for urea. However, both methods are known to have a number of limitations, in addition to being expensive."
thehindu.com,national,15 tonnes of artificially ripened bananas seized,2021-10-28,https://www.thehindu.com/news/national/tamil-nadu/15-tonnes-of-artificially-ripened-bananas-seized/article37202994.ece,"The officials of the Food Safety Department on Wednesday seized 15 tonnes of artificially ripened bananas from shops at the Koyambedu fruit market. A team led by P. Satheesh Kumar, designated officer, Food Safety Department, conducted a raid at 4 a.m. to check on the artificial ripening of bananas. The raid continued till 9 a.m. “We found bananas ripened using chemicals, and seized 15 tonnes from 45 shops in the market. Chemicals, such as Ethephon, have been used in liquid form to ripen the fruits. This way, the bananas are ripened in two hours. Consuming fruits, ripened using chemicals, could"
indiatimes.com,city,15 tonne of artificially ripened bananas destroyed in Chennai,2021-10-27,https://timesofindia.indiatimes.com/city/chennai/15-tonne-of-artificially-ripened-bananas-destroyed-in-chennai/articleshow/87314315.cms,"CHENNAI: Food Safety and Standards Authority of India ( FSSAI ) officials on Wednesday destroyed more than 15 tonne of artificially ripened bananas in the warehouses of the Koyambedu fruit market in Chennai.The city wing of the FSSAI said traders sprayed a chemical -- ethephon -- on the bananas and plantains to expedite the ripening process. “We seized several bottles of the illegal ripening agents from traders.We also destroyed the fruits that were ripened with these chemicals,” said designated officer (Chennai) Dr Satheesh Kumar P.The officials inspected several fruit stalls after they received reports about the illegal practice. “When chemical"
indiatimes.com,city,FDA urges caution while buying Diwali sweets,2021-10-27,https://timesofindia.indiatimes.com/city/kolhapur/fda-urges-caution-while-buying-diwali-sweets/articleshow/87286991.cms,"Kolhapur: The Food and Drugs Administration (FDA) has urged citizens to be on the alert while purchasing and consuming snacks and sweets during Diwali .The FDA said it would conduct a campaign against those found making or selling adulterated products.On Monday, the FDA raided two shops in Sangli and seized items worth more than Rs2 lakh.“Stock worth Rs 1.7 lakh was seized from a shop at Madhavnagar in Sangli, while cooking oil worth Rs61, 950 was seized from the MIDC Kupwad area, under the Food Safety and Standards Act.Further action will be taken once the report of the samples collected"
indiatimes.com,blogs,Eradicating internal toxins and bliss out,2021-10-29,https://timesofindia.indiatimes.com/blogs/toi-edit-page/eradicating-internal-toxins-and-bliss-out/,"By Geetika Jain These days there is a lot of awareness and wariness regarding air pollution, food adulteration, water contamination, and plastic abuse. Toxicity from external sources adversely impacts our health and physical wellbeing. Hence, we take stringent measures to evade it. But the moot question is – do only external toxins harm us? We are so careful about what we ingest, but how many of us are aware of the noxious toxins we inadvertently keep on churning within our own system? Internal toxins are hatred, repressed anger, jealousy, grudges, neurotic fear, ill-will towards others, and guilt, to name a"
indiatimes.com,city,"FDA cracks whip on sweetmarts, namkeen makers before Diwali",2021-11-03,https://timesofindia.indiatimes.com/city/nagpur/fda-cracks-whip-on-sweetmarts-namkeen-makers-before-diwali/articleshow/87495424.cms,"Image used for representational purpose only NAGPUR: The food and drugs administration ( FDA ) has undertaken a stringent drive against substandard and adulterated food materials, especially sweets, edible oil, namkeen, ‘mawa’ and ‘khoya’, as the festivity around Diwali is setting in.With sweets and snacks beginning to form a big part of socializing, city gastroenterologists too sounded a note of caution against overeating, and consuming foods compromised in quality and made in unhygienic surroundings.FDA assistant commissioner Abhay Deshpande said around 16 sweet shops had been inspected in the city so far as part of the drive. “11 sweet shops were"
indiatimes.com,city,"Delhi: 700kg spurious khoya, 1,000 kg adulterated paneer seized",2021-11-03,https://timesofindia.indiatimes.com/city/delhi/700kg-spurious-khoya-1k-kg-adulterated-paneer-seized/articleshow/87495740.cms,"An official said, while the spurious khoya was seized from Khoya Mandi in Mori Gate, the adulterated paneer was seized at Azadpur Subzi Mandi. ( File photo for representational purpose) Haryana Jammu & Kashmir Haryana Alliance View i Party View Seats: 90 L + W Majority: 46 BJP 49 CONG 35 INLD 1 AAP 0 OTH 5 Jammu & Kashmir Alliance View i Party View Seats: 90 L + W Majority: 46 JKNC 43 BJP 28 CONG 8 PDP 2 OTH 9 Source: PValue NEW DELHI: As part of its drive against adulterated and spurious food items during the festive"
newindianexpress.com,states,"Sub-standard bread, stale crispy chicken seized from KFC outlet in Cuttack",2021-11-03,https://www.newindianexpress.com/states/odisha/2021/nov/03/sub-standard-bread-stale-crispy-chicken-seized-from-kfc-outlet-in-cuttack-2379146.html,"KFC in a statement post the raid said they ""hold the highest respect for the law of the land and comply with government rules and regulations. The respective teams at our franchise partner's end extended complete cooperation to the officials. We have stringent processes in place to make sure that the food and beverages we serve across KFC restaurants meet the highest quality standards and are completely safe for consumption. We follow a formal process to discard products that have crossed their expiration date and time; and these are never served to consumers."""
thehindu.com,cities,Three men held for adulteration of diesel in Chennai,2021-09-16,https://www.thehindu.com/news/cities/chennai/three-men-held-for-adulteration-of-diesel-in-chennai/article36492427.ece,"The Civil Supplies CID Police have arrested three persons on charges of adulterating diesel. The police seized huge quantities of hexane, used for the adulteration, as well as adulterated diesel, near Poonamallee. Following information received, John Sundar, Deputy Superintendent of Police (DSP) Chennai Sub division came across an oil tanker lorry at Vandalur Bypass Bridge, near Sitharkadu road. The oil tanker lorry was found carrying hexane from Vijayawada to a factory near Poonamallee. The driver had parked the vehicle and the accused were unloading hexane illegally for adulteration with diesel, for the purpose of selling. Police arrested three accused who"
indianexpress.com,cities,"Substandard health supplements: Health department seizes 10,000 tablets from shops, factories",2021-09-17,https://indianexpress.com/article/cities/sas-nagar-mohali/substandard-health-supplements-health-department-seizes-10000-tablets-from-shops-factories-7515948/,"A surprise inspection was conducted by a joint team of health and food officials on Friday to check on the quality of nutraceutical and health supplements that were being manufactured and sold at Mohali, Kharar and Kurali. The joint inspection, which focused on wholesalers, retailers and manufacturing units, saw at least 10,000 sub-standard tablets of various health supplements being seized. On Friday, the team — comprising Joint director and Central licensing authority of FSSAI, BS Acharya, Mohali district health officer, Dr Subhash Kumar, and food safety officer, Ravinandan Goyal — found at least10,000 tablets of CanDZ that were seized after"
thehindu.com,cities,Two boys fall ill after drinking expired soft drinks in New Washermenpet,2021-09-22,https://www.thehindu.com/news/cities/chennai/two-boys-fall-ill-after-drinking-expired-soft-drinks-in-new-washermenpet/article36600596.ece,"Two boys on Monday fell ill after consuming expired soft drinks in New Washermenpet. The police and personnel from the Food Safety Department conducted an inquiry into the incident after collecting the samples from the shop that sold the products. The police identified the victims as Lakshmana Sai, 6, from New Washermenpet, and his cousin Omeshwar, 8, both of whom had soft drinks for ₹10 at a nearby shop. Immediately after, the boys vomited blood and felt dizzy. Relatives took them to the Government Stanley Hospital, and they were admitted in an intensive care unit. The police closed the shop"
indiatimes.com,city,Four booked for milk adulteration,2021-09-21,https://timesofindia.indiatimes.com/city/nashik/four-booked-for-milk-adulteration/articleshow/86375288.cms,"Nashik: The Wavi police of Nashik Rural have booked four people for milk adulteration on a complaint registered against them by a food safety officer of the Nashik Food and Drugs Administration (FDA).As per the complaint registered with the Wavi police station, the food safety officer, along with other officials and a panch witness, had been to a milk collection centre in the Pathare village of the Sinnar taluka.After telling the owner that they had come from the Nashik FDA, and wanted to inspect the premises of the milk collection centre operated from a house, the officials found adulterants like"
newindianexpress.com,cities,Complaints of bad biryani at eateries pile up at GHMC,2021-09-23,https://www.newindianexpress.com/cities/hyderabad/2021/sep/23/complaints-of-bad-biryani-at-eateries-pile-up-at-ghmc-2362534.html,"“We categorise food samples as unsafe, substandard, and misbranded and then send the report to concerned authorities,” said GHMC food controller, Balaji Raj. According to him, a detailed report on 40 food samples that were below the standards was submitted to the court for further action. The Court will take action on establishments against unsafe samples, while the additional collectors will look after substandard samples and decide on further action. Currently, there are 259 such cases of food safety norms being flouted active in the court."
thehindu.com,cities,Banned tobacco products seized in Tiruppur,2021-09-21,https://www.thehindu.com/news/cities/Coimbatore/banned-tobacco-products-seized-in-tiruppur/article36599532.ece,"Food Safety and Standards Authority of India (FSSAI) officials seized 4.3 kg banned tobacco products during inspection of eateries and shops in Tiruppur district on Monday. A release said that FSSAI Designated Officer (Tiruppur) B. Vijayalalithambigai and food safety officers S. Vijayaraja and R. Balamurugan conducted the inspection at Kundadam and Pongalur. Out of the 28 petty shops inspected, the team found the banned tobacco products in one of these shops. The products were destroyed and the shop’s owner was imposed a fine of ₹ 5,000, the release said. The team also seized six kg of banned single-use plastic items"
thehindu.com,cities,Rotten meat seized,2021-09-25,https://www.thehindu.com/news/cities/Tiruchirapalli/rotten-meat-seized/article36669378.ece,"About 36 kg of rotten meat and fish were seized during checks conducted at 12 shops in Manapparai by Food Safety officials on Saturday. The checks resulted in the seizure of 18 kg of mutton, 12 kg of chicken and six kg of fish, all said to have rotted. Later, the officials also seized about 120 kg of banned tobacco products from two petty shops at Ponnagar in Tiruchi. The shopkeepers were levied penalties of ₹5,000 each, R. Ramesh Babu, Designated Officer, Food Safety and Drug Administration, said in a press release."
thehindu.com,national,Tobacco products seized,2021-09-28,https://www.thehindu.com/news/national/tamil-nadu/tobacco-products-seized/article36705027.ece,"A special team of the Jolarpet government railway police seized nearly 18,000 sachets of banned tobacco products, worth ₹1 lakh, from a passenger. A senior official of the GRP said based on a tip-off about smuggling of banned tobacco products, a special team checked a passenger on board an express train bound for Tirupati at Jolarpet railway station. They seized nearly 18,000 sachets of tobacco products from R. Rajinikumar, 43, a resident of Tirupati. The GRP arrested the accused and handed over the contraband to officials of the Food Safety Department."
indiatimes.com,city,Tea stall sealed for selling banned tobacco,2021-09-25,https://timesofindia.indiatimes.com/city/trichy/tea-stall-sealed-for-selling-banned-tobacco/articleshow/86495673.cms,"Trichy: Food safety department officials in Trichy on Friday sealed a tea stall at Srirangam for selling banned tobacco products. The department invoked the emergency prohibition power to stop the outlet from functioning as it was caught and penalised twice earlier.Officials said the stall was caught selling gutka and pan masala on April 28 and August 9 when a penalty of Rs 5,000 and Rs 10,000 were levied separately.Since the offence was repeated, food safety officer Dr R Rameshbabu recommended to the commissioner of the food safety department, Dr P Senthilkumar, to permit lock and seal action earlier this month."
newindianexpress.com,states,Rotten eggs enroute to bakery seized in Cuttack,2021-10-07,https://www.newindianexpress.com/states/odisha/2021/oct/07/rotten-eggs-enroute-to-bakery-seized-in-cuttack-2368676.html,"While the vehicle and cartons were seized, the driver has been detained and a probe launched, said Mohapatra. Sources said several bakeries in the city procure eggs from hatcheries and suppliers at throwaway prices and use them for baking cakes and breads. On September 23, acting on complaints filed by some locals, the civic body officials had sealed three bakeries in Sikharpur in the city, for violation of Food Safety and Standards Authority of India Act. The officials had destroyed over one quintal of food materials made of rotten eggs and stored in unhygienic conditions with no mention of manufacturing"
indianexpress.com,technology,"Three decades on, German mushrooms still show imprint of Chernobyl",2021-10-08,https://indianexpress.com/article/technology/science/three-decades-on-german-mushrooms-still-show-imprint-of-chernobyl/,"A wood frog rests beside a chanterelle mushroom in the forest at Medvednica mountain overlooking Zagreb June 6, 2011. (REUTERS) Around 95% of wild mushroom samples collected in Germany in the last six years still showed radioactive contamination from the 1986 Chernobyl nuclear disaster, albeit not above legal limits, the German food safety regulator said on Friday. Elevated concentrations of caesium-137 and caesium-134 isotopes bearing the characteristic signature of the Chernobyl blast were found especially in southern Germany, the federal office for consumer protection and food safety (BVL) said."
thehindu.com,cities,"Ghee, oil manufacturing units in city raided",2021-04-07,https://www.thehindu.com/news/cities/Visakhapatnam/ghee-oil-manufacturing-units-in-city-raided/article34259509.ece,"In a joint operation, officials of the Food Safety and Standards Authority of India (FSSAI), along with Vigilance and Enforcement (V&E) and Revenue departments, conducted raids on various spices, ghee and oil manufacturing units in the city on Tuesday. The teams inspected the oil mills, ghee preparing and packing industries and spices making units in Old Raja Rajeswari Peta and Ajit Singh Nagar areas. The food safety officials collected samples of the raw material and the finished products, said Assistant Food Controller N. Purnachandra Rao. “Some traders were preparing ghee and oil with sub-standard raw material. The samples would be"
newindianexpress.com,cities,"Food safety officials conduct raids on restaurants, ghee units in Vijayawada",2021-04-07,https://www.newindianexpress.com/cities/vijayawada/2021/apr/07/food-safety-officials-conduct-raids-on-restaurants-ghee-units-invijayawada-2286873.html,"The officials also raided a few general stores and seized loose groundnut oil, 65 kg of groundnut kernels, 70 kg of palmoline oil, 193 litres of cow ghee, 700 litres of buffalo ghee and 62 kg of vegan ghee, all worth `23,000. Later, addressing the media, the FSSAI officials said that preliminary inquiry found that the ghee products were adulterated using palmoline oil. They said that all the samples would be sent to the FSSAI lab for tests."
thehindu.com,national,Raids unearth stale food in several hotels in Guntur,2021-04-09,https://www.thehindu.com/news/national/andhra-pradesh/raids-unearth-stale-food-in-several-hotels-in-guntur/article34275789.ece,"Several popular restaurants in the commercial areas in Guntur city and the surrounding municipalities have been found to be serving stale food and kitchens operating in unhygienic conditions. These glaring irregularities have been unearthed following a series of raids by joint teams of food safety, legal metrology and the Guntur Municipal Corporation. The teams also raided several premises of oil mills, ghee factories, fuel stations and booked cases against those violating the norms. District Collector Vivek Yadav said that stringent action would be taken against hotels serving stale food and operating in unhygienic conditions. The Collector, who reviewed the cases"
indiatimes.com,city,Huge consignment of steroids seized from Baghpat,2021-04-14,https://timesofindia.indiatimes.com/city/meerut/huge-consignment-of-steroids-seized-from-baghpat/articleshow/82053933.cms,"Representative image MEERUT: A joint team of UP Police and drug inspectors arrested two Delhi-based individuals from Baghpat on Tuesday for allegedly smuggling a huge quantity of steroids and injections to be distributed at various gyms in western Uttar Pradesh.The accused were identified as Devender Kumar from Uttam Nagar and Kunal Sharma from Najafgarh. A case was registered against them under the Drugs and Cosmetics Act , 1940 and IPC sections 420 (cheating) and 274 (adulteration of drugs).According to police sources, the drugs were meant to be sold to aspiring bodybuilders for faster results, and were being transported to districts"
indiatimes.com,city,Uttar Pradesh CM asks hospitals with 100 beds to set up own plants,2021-04-20,https://timesofindia.indiatimes.com/city/lucknow/cm-asks-hosps-with-100-beds-to-set-up-own-plants/articleshow/82152695.cms,"Yogi Adityanath LUCKNOW: Claiming that there is no shortage of oxygen in the state, the UP government on Monday said it has acquired 750 tons of oxygen from the Centre on Monday. Other than this, 81 units across the state are producing more than 900 tons of oxygen per day.Chief minister Yogi Adityanath said, he has asked all hospitals with 100 beds or more to set up their own oxygen plants.This would reduce their dependency on liquid oxygen to a great extent, said a government spokesperson. “The CM said that a plan should be prepared to implement this in existing"
indianexpress.com,cities,Vadodara: Factory owner held over ‘spurious’ hand sanitisers,2021-04-22,https://indianexpress.com/article/cities/baroda/vadodara-factory-owner-held-over-spurious-hand-sanitisers-7283755/,"The police have seized a total of 8,025 litres of the spurious hand sanitiser in 14,741 containers packed under various brand names in sizes. (Representational) A day after the Vadodara Prevention of Crime Branch (PCB) raided the premises of a company that was allegedly manufacturing “spurious” hand sanitisers and sent samples for forensic tests, the factory owner was arrested on Wednesday. Methanol – a toxic chemical – was being used for manufacturing the sanitisers, police said. They identified the arrested person as Nitin Kotwani, a resident of Gorwa area."
