Source,Section,Title,Date,URL,Text
thehindu.com,cities,Expired soft drink bottles seized in Chennai,2022-02-21,https://www.thehindu.com/news/cities/chennai/food-safety-department-seizes-24000-bottles-of-expired-soft-drinks-in-chennai/article65070721.ece,"A team of officials of the Food Safety Department on Monday raided a godown at Pulianthope and seized nearly 24,000 bottles of branded soft drinks that had expired in 2020 and 2021 but were being distributed to shops and TASMAC bars. The raid led the team to a soft drink manufacturing unit in Perambur which had violated manufacturing protocols. P. Satheesh Kumar, designated officer, Food Safety Department, Chennai, who led the four-member team, said based on information that expired beverages were stocked and supplied from the godown, they raided the facility being operated on the erstwhile Binny Mills premises in"
thehindu.com,cities,Tea stall sealed for selling banned tobacco products,2022-02-24,https://www.thehindu.com/news/cities/Tiruchirapalli/tea-stall-sealed-for-selling-banned-tobacco-products/article65081023.ece,"Officials of the Department of Food Safety and Drug Administration on Wednesday sealed a tea stall on Gandhi Road at Srirangam here after it was found selling banned tobacco substances repeatedly. A press release from R. Ramesh Babu, Designated Officer, Food Safety and Drug Administration, Tiruchi said checks were conducted at the tea stall in March 2021 and a fine of ₹5,000 was imposed for selling the banned substances. The checks were again conducted this month at the stall which led to the seizure of the banned substances. Fine of ₹10,000 was slapped on the outlet. Based on an order,"
indiatimes.com,blogs,‘Bird Flu’ strikes Maharashtra: Here’s everything you need to know to prepare better,2022-03-03,https://timesofindia.indiatimes.com/blogs/voices/bird-flu-strikes-maharashtra-heres-everything-you-need-to-know-to-prepare-better/,"Bird Flu have been detected in Shahapur, following the death of around 100 birds at a poultry farm in Vehloli village on February 18, 2022. Samples collected from these birds were sent for testing and the results confirmed that they had died due to H5N1 Avian Influenza, also known as Bird Flu. At least 15,600 broiler birds had been culled in Shahapur to comply with the standard operating procedure until Friday morning. With all this news floating, the biggest scare looms are how much we should worry about the Avian Flu? And how much can this flu impact humans? Here"
thehindu.com,cities,FSSAI seizes 21 kg of banned tobacco products near Avinashi,2022-03-05,https://www.thehindu.com/news/cities/Coimbatore/fssai-seizes-21-kg-of-banned-tobacco-products-near-avinashi/article65193222.ece,"Officials from the Food Safety and Standards Authority of India (FSSAI) seized nearly 21 kg of banned tobacco products from various shops near Avinashi in Tiruppur district on Friday. A release said FSSAI’s Designated Officer B. Vijayalalithambigai led the team that inspected the shops on Puliampatti Road in Cheyur from 7.30 a.m. to 6 p.m. on Friday. The officials seized the packets containing banned tobacco products from two kiosks, a mobile phone repair shop and a store room. Following this, the FSSAI officials levied a fine of ₹5,000 each on four persons, who allegedly stored the banned tobacco products, as"
indiatimes.com,city,Food Safety Officials Crack Down On Shops Selling Tobacco Products,2022-03-06,https://timesofindia.indiatimes.com/city/coimbatore/food-safety-officials-crack-down-on-shops-selling-tobacco-products/articleshow/90023221.cms,"Tirupur: Food safety officials in the district have seized 21kg of banned tobacco products from four shops at Sevur near Avianshi on Friday. They pegged the value of seized contrabands at 25,000.B Vijayalalithambigai , designated food safety officer for the district, said a team led by her conducted a surprise raid at more than 20 shops at Sevur on Friday, as part of the drive to curb the sale of banned tobacco products.“We found some shops were selling pan masalas and other banned gukta items. One of the offenders was storing the tobacco products at a mobile repair shop. We"
indiatimes.com,city,Andhra Pradesh: False scarcity pushes up prices of edible oil,2022-03-10,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-false-scarcity-pushes-up-prices-of-edible-oil/articleshow/90113025.cms,"Representative image VIJAYAWADA: Oil traders across the state are looting the public in the name of Russia-Ukraine war. Price of cooking oils increased by 30 per cent in the last ten days putting a huge burden on common man. Raids conducted by vigilance and enforcement authorities and the food safety department have failed to curb the mafia from continuing their malpractices.Cooking oil is an essential commodity in every kitchen.As per the details available with Smart Pulse Survey, around 12 lakh families live in Krishna district. Around 70 lakh litres of cooking oil is consumed on an average per month in"
indiatimes.com,city,Shut illegal units selling unpackaged water: NGT,2022-03-11,https://timesofindia.indiatimes.com/city/nagpur/shut-illegal-units-selling-unpackaged-water-ngt/articleshow/90136175.cms,"Nagpur: In a significant judgement concerning public health and environment, the principal bench of National Green Tribunal (NGT) has enforced closure of all water manufacturing units in Maharashtra that are selling unpackaged drinking water without complying with norms. The existing units in the state, running without complying with the environmental norms and laws, too have been directed to be closed.The petition was extensively based on TOI’s report of September 6, 2016, which said that the water sold in unpackaged and unsealed chilled jars and cans was not potable and hazardous to health.Also, the manufacturing of chilled drinking water jars and"
newindianexpress.com,cities,"Nine years after ban, TN unable to spit out gutka trade",2022-03-11,https://www.newindianexpress.com/cities/chennai/2022/mar/11/nine-years-after-ban-tn-unable-to-spit-out-gutka-trade-2428743.html,"Officials said most of these banned products are from Bengaluru. The manufacturers bring them to toll gates or a specified drop location, from where the products reach the city, a police officer said. Explaining the modus operandi, a senior police officer said a person acts as the head of a group of shops (generally 10 to 15), establishes contact at the source, and procures and distributes the product to shops. The police officer said, ""Even if we apprehend the head, it is difficult to catch the source. The head only has contact numbers and names. He doesn't have any solid"
newindianexpress.com,states,Crackdown on oil vendors flouting government regulations,2022-03-15,https://www.newindianexpress.com/states/andhra-pradesh/2022/mar/15/crackdown-on-oil-vendors-flouting-government-regulations-2430162.html,"Speaking on the occasion, he said that using the Russia and Ukraine war as an excuse, several oil vendors, suppliers, dealers are creating false scarcity and selling cooking oils at exorbitant prices. Though the prices of various cooking oils have increased due to the war, the Central government has issued certain regulations."
thehindu.com,cities,Adulterated palm jaggery seized,2022-03-17,https://www.thehindu.com/news/cities/Madurai/adulterated-palm-jaggery-seized/article65234750.ece,"TIRUNELVELI Fifteen kg of adulterated palm jaggery was seized from a vendor here on Thursday. According to Food Safety Officer A.R. Sankaralingam, surprise check was conducted in a pushcart stationed near Government Law College here on Thursday as the vendor was selling palm jaggery on it to be sold to the public. When he asked the vendor about the sales, he replied that he had sold 10 Kg palm jaggery to his customers and was waiting to sell the remaining 15 Kg jaggery even though he had not obtained license from the Department of Food Safety. When Mr. Sankaralingam asked"
thehindu.com,national,Tirunelveli Reader’s Mail,2022-03-20,https://www.thehindu.com/news/national/tamil-nadu/tirunelveli-readers-mail/article65243327.ece,"Humsafar Express It is learnt that a daily Humsafar Express has been planned between Nagercoil and Chennai via. Madurai and Villupuram. This train may depart from Kanniyakumari by 20.45 hours and reach Chennai by 6 hours. In the return direction, it can start from Chennai at 21.00 hours and reach Kanniyakumari by 7 hours. Sam Manohar, Kanniyakumari Two-tier flyover A two-tier flyover, like the one near Tirunelveli Junction, should be built in place of the Kulavanigarpuram manned level crossing where traffic snarls are worst. P. Victor Selvaraj, Palayamkottai Adulterated food items Food safety officials seized adulterated palm jaggery from a"
thehindu.com,national,"Edible oil traders booked, stocks worth ₹29 crore seized in surprise raids in Andhra Pradesh",2022-03-20,https://www.thehindu.com/news/national/andhra-pradesh/edible-oil-traders-booked-stocks-worth-29-crore-seized-in-surprise-raids-in-andhra-pradesh/article65243587.ece,"Officials of the Legal Metrology, Vigilance and Enforcement, Food Safety, and Civil Supplies departments have booked 930 cases against traders for allegedly selling edible oils at high prices and keeping stocks illegally. “The raids have been conducted in the last 15 days. Surprise checks have been conducted at 1,890 places in the State,” said Director General (Vigilance and Enforcement) Sankhabrata Bagchi. Addressing the media here on Sunday, he said 59 cases were booked under Section 6A of the Essential Commodities Act for maintaining excess stocks; 889 cases under various provisions of the Legal Metrology (LM) Act, 2009; LM Package Commodities"
indiatimes.com,city,"Food Dept Raids 14 Food Shops In City, Collects 20 Samples",2022-03-17,https://timesofindia.indiatimes.com/city/kanpur/food-dept-raids-14-food-shops-in-city-collects-20-samples/articleshow/90279506.cms,"Kanpur: Food security and drug administration department on Wednesday raided as many as 14 food shops and collected around 20 samples of gram powder, mustard oil, mawa, chili sauce, SNK pan masala , Kesar pan masala, cheese, wafers, spices, rusk, mixed milk, ghee, jelly and sweets.According to designated officer, Vijay Pratap Singh , the raids were conducted to check adulteration in food articles and ensure that pure food items are sold to the public on the occasion of Holi festival.One of the raiding teams had seized as many as 99 kg chilly-sauce worth Rs 3,960.Mayor’s ultimatum: Mayor Pramila Pandey on"
newindianexpress.com,states,More government outlets to sell edible oil for less,2022-03-21,https://www.newindianexpress.com/states/andhra-pradesh/2022/mar/21/more-governmentoutlets-to-sell-edible-oil-for-less-2432444.html,"He said edible oil prices have been soaring across the country “We have identified several traders in the State selling edible oils above and over the wholesale price at stock points. A meeting with traders concerned was convened and they have been warned of stern action if they continue to trouble the consumers,” he added."
thehindu.com,cities,FSSAI destroys over 400 kg expired food items in Coimbatore,2022-03-22,https://www.thehindu.com/news/cities/Coimbatore/fssai-destroys-over-400-kg-expired-food-items-in-coimbatore/article65249207.ece,"Officials from the Food Safety and Standards Authority of India (FSSAI) destroyed expired packaged food items weighing 423.4 kg during a recent three-day inspection at commercial outlets across the district. A release from the district administration said that the surprise inspection was conducted between March 16 and 18 at commercial outlets such as supermarkets, malls, departmental stores and grocery shops to check for adulterated and expired food products. Out of the 272 outlets inspected, the 423.4 kg expired food items were seized from 69 outlets and its total worth was ₹ 48,175. The FSSAI officials served notices on 41 outlets"
indiatimes.com,city,423 kg of expired food materials seized from Coimbatore stores,2022-03-22,https://timesofindia.indiatimes.com/city/coimbatore/423-kg-of-expired-food-materials-seized-from-coimbatore-stores/articleshow/90380817.cms,"COIMBATORE: The officials from the food safety department in Coimbatore district seized 423 kg of food materials from 69 grocery and departmental stores in a special drive held last week.These food materials were sold beyond the expiry date mentioned on the pack.A statement from the district administration on Tuesday said that seven teams were formed by the designated officer for food safety Dr K Tamilselvan , each consisting of three food safety officers. In total, 272 grocery and departmental stores were checked in the special drive that took place on three days between March 16 and 18.A total fine of"
thehindu.com,national,Food safety officials raid shops in Vadapalani temple,2022-03-24,https://www.thehindu.com/news/national/tamil-nadu/food-safety-officials-raid-shops-in-vadapalani-temple/article65253119.ece,"Food safety officials raided shops in Vadapalani temple on Wednesday and seized food items that did not have the required licence and manufacturing details on packets. An official said the manufacturer, who is the sole supplier on the temple premises, had been preparing these items at a house in the locality. “This is the second time they are committing the offence. We had warned them last month against selling items without labelling them. He did not even have the Food Safety and Standards Authority of India licence. We got him the licence but he had not used it,” the official"
indianexpress.com,cities,Chennai: Food safety officials raid shop at Vadapalani Andavar temple,2022-03-24,https://indianexpress.com/article/cities/chennai/chennai-food-safety-officials-raid-shop-at-vadapalani-andavar-temple-7834048/,"The officials found that prasadam was being cooked at a rented house in Vadapalani. Food Safety Department officials on Wednesday raided a shop at Arulmigu Vadapalani Andavar temple in Vadapalani and found that snacks and sweets sold as prasadam were being cooked under unhygienic conditions. Following complaints, the officials conducted a surprise check at the premises where the prasadam is cooked and found that the space had been running without a license from the Food Safety and Standards Authority of India (FSSAI)."
newindianexpress.com,states,Vegetarian-only highway motels: SETC junks tender,2022-03-26,https://www.newindianexpress.com/states/tamil-nadu/2022/mar/26/vegetarian-only-highway-motels-setc-junks-tender-2434378.html,"Following this, food safety officials raided food plazas and motels and seized large quantity of spoiled batter, chicken and rotten meat. An official from the Food Safety and Standards Authority of India (FSSAI) said, “None of the motels has proper storage facility. Samples of meat and non-vegetarian food seized from highway eateries failed quality test. The meat may have been stored in unhygienic conditions for several days.”"
indiatimes.com,city,490 tonne of gutka and pan masala seized in TN since May 2021,2022-03-25,https://timesofindia.indiatimes.com/city/chennai/490-tonne-of-gutka-and-pan-masala-seized-in-tn-since-may-2021/articleshow/90437538.cms,"Ma Subramanian CHENNAI: Nearly 490 tonne of gutka and pan masala have been seized in Tamil Nadu since May 2021, health minister Ma Subramanian said on Friday. Nine premises have been sealed for either stocking or selling these banned products during this period.Manufacturing, stocking and sale of carcinogenic chewable tobacco products gutka and pan masala were banned in Tamil Nadu in 2013.“Yet, these products were available in abundance across the state when the DMK took over the reign in May 2021. A multi-disciplinary committee meeting comprising health, revenue and police officials were directed to attend to this public health menace,”"
thehindu.com,cities,491 tonnes of banned tobacco products seized: Minister,2022-03-25,https://www.thehindu.com/news/cities/chennai/491-tonnes-of-banned-tobacco-products-seized-minister/article65258831.ece,"From May 2021 to February 2022, food safety officials have seized 91 tonnes of banned tobacco products, while the police have seized 400 tonnes of these items in Tamil Nadu, Health Minister Ma. Subramanian said on Friday. Inaugurating a training programme for food safety officials, he said the Department of Food Safety kept a look-out for banned tobacco products like ‘gutkha’. Nine outlets were banned for manufacture and sale of these products. BHOG (Blissful Hygienic Offering to God) certificates were issued to 379 temples to ensure the quality of ‘prasadams’, he said. The Minister said that under a scheme, the"
thehindu.com,cities,Tobacco products seized,2022-03-29,https://www.thehindu.com/news/cities/Madurai/tirunelveli/article65271292.ece,"Officials attached to the Department of Food Safety seized over 1 Kg banned tobacco products stocked in a salon here on Tuesday. Following information about stocking of banned tobacco products in a salon in KTC Nagar in Palayamkottai, Food Safety Officer A.R. Sankaralingam conducted surprise check in ‘Mahizhchi Hair Style’ shop where 1.410 grams of banned tobacco product had been kept. Mr. Sankaralingam slapped a fine of ₹ 5,000 on A. Ravi, who is running the salon. District Designated Officer R. Sasi Deepa said the shopkeepers, fearing raid by the officials, are stocking the banned tobacco products in the nearby"
thehindu.com,cities,Central jail kitchen getsrtified under ERC Campaign,2022-03-29,https://www.thehindu.com/news/cities/Madurai/central-jail-kitchen-getsrtified-under-erc-campaign/article65271774.ece,"Collector S. Aneesh Sekhar presented Food Safety certificates to various restaurants, temple kitchens and college canteens at the District Steering Committee meeting here on Monday. The certificates were issued after the premises were inspected by Tamil Nadu Food Safety Department and certified by the Central Food Safety Standards Authority of India (FSSAI) during October to December last year. Two kitchens that prepare prasadams and annadanam food of Koodal Alagar Perumal Temple and Subramania Swamy Temple at Tirupparankundram were certified with Blissful Hygienic Offering to God (BHOG) for offering safe food and maintaining hygienic canteens. Four restaurants in the city were"
indiatimes.com,city,"bsp: Bsp Leader’s Factory Raided, Meat Worth 5 Crore Seized",2022-04-02,https://timesofindia.indiatimes.com/city/meerut/bsp-leaders-factory-raided-meat-worth-5-crore-seized/articleshow/90601251.cms,"Image used for representational purpose only MEERUT: A meat factory owned by former minister and BSP leader, Haji Yakoob Qureshi, was raided on Wednesday night and a large consignment of meat worth Rs 5 crores was seized. The factory was operating despite its licence having expired. The National Security Act will be slapped on Qureshi and his family members, the police said. Situated in Alipur area near Kharkhoda, the factory was sealed in 2019 after the construction was found in violation of green belt norms.“The raid was conducted after receiving a tip-off that meat processing was going on inside the"
indiatimes.com,city,dr vijay singla: Health Minister Orders Crackdown On Adulteration,2022-04-03,https://timesofindia.indiatimes.com/city/chandigarh/health-minister-orders-crackdown-on-adulteration/articleshow/90617139.cms,"Dr Vijay Singla CHANDIGARH: Punjab health and family welfare minister Dr Vijay Singla has ordered to kickstart a state-level inspection drive on Saturday to check adulteration in milk and milk products under which teams collected samples from different places.The health minister said that seven inter-district health teams carried out checking in various places and collected as many as 65 samples of milk, milk products and other food products.In Mohali, the checking team from Sangrur had taken 12 samples of which three are of paneer, two of milk, one of khoya, one of cream, one of curd, one of ice cream,"
newindianexpress.com,cities,New working group to combat use of banned plastic items in Chennai,2022-04-06,https://www.newindianexpress.com/cities/chennai/2022/apr/06/new-working-group-to-combat-use-of-banned-plastic-items-in-chennai-2438513.html,"Chennai corporation has collected Rs 6.99 lakh as fines from those who put up posters on walls and dumped garbage on private and public lands in the city over the last 14 days. While Rs 50,000 was coll-ected for pasting posters, the rest was for dumping garbage and construction debris"
indiatimes.com,business,Ferrero recalls Kinder chocolates in US over Salmonella fears,2022-04-08,https://timesofindia.indiatimes.com/business/international-business/ferrero-recalls-kinder-chocolates-in-us-over-salmonella-fears/articleshow/90724070.cms,"WASHINGTON: Italian confectionery giant Ferrero said on Thursday that it had recalled certain varieties of its Kinder chocolates from retailers in the United States over a possible salmonella contamination.The move follows recalls earlier this week in the United Kingdom and several European countries over concerns around products from Ferrero's factory in the Belgian town of Arlon, although no Kinder products have so far been found to contain the disease.The company said it was cooperating with the Food and Drug Administration over reported salmonella cases in Europe, announcing the precautionary recall of two chocolate varieties from three retailers in the United"
thehindu.com,cities,FSSAI seizes 27.5 kg banned tobacco products in Palladam,2022-04-09,https://www.thehindu.com/news/cities/Coimbatore/fssai-seizes-275-kg-banned-tobacco-products-in-palladam/article65306008.ece,"Officials from the Food Safety and Standards Authority of India (FSSAI) on Friday seized banned tobacco products weighing nearly 27.5 kg from four shops in and around Palladam in Tiruppur district. According to B. Vijayalalithambigai, Designated Officer (Tiruppur) for FSSAI, she led a team of six Food Safety Officers and conducted surprise inspections at 38 grocery shops and kiosks in Palladam town as well as in Chinnakarai, Devarampalayam, Samalapuram in the taluk on Friday. During the inspection, the team found gutkha, pan masala and other banned tobacco products hidden in four of these shops. The contraband was confiscated and the"
indiatimes.com,city,"After meat unit, BSP ex-minister's 'illegal' hospital sealed in Uttar Pradesh",2022-04-07,https://timesofindia.indiatimes.com/city/meerut/after-meat-unit-bsp-ex-ministers-illegal-hospital-sealed-in-uttar-pradesh/articleshow/90696805.cms,"Haji Yakoob Qureshi (File photo) MEERUT: Former UP minister and BSP leader Haji Yakoob Qureshi 's hospital in Meerut has been raided and ""sealed"" by a district health team for allegedly ""running the premises without renewing its registration"".Chief medical officer Dr Akhilesh Mohan said, ""We had been issuing notices repeatedly to the hospital management requesting it to renew its registration but they did not pay heed.So, we had to take action and seal the hospital on Wednesday.""According to officials, the registration papers were last renewed in 2019 and due to the prevailing Covid pandemic in the following years, authorities had"
indiatimes.com,city,Where have all the mangoes gone?,2022-04-22,https://timesofindia.indiatimes.com/city/coimbatore/where-have-all-the-mangoes-gone/articleshow/90994638.cms,"<p>Uniformly coloured mangoes that are not as tasty are likely to be artificially ripened<br></p> Illegal methods of ripening The soaring heat brings with it sweet-smelling luscious mangoes, but this year the king of fruits may seem like an indulgence for many as the price of the fruits has gone up by 50%.Unexpected rain in the beginning of the year and the infestation of mango hoppers have affected the yield, say farmers from Salem, the mango-producing hub of Tamil Nadu . The district recorded only 10% to 15% yield till March against 30% last year.Neighbouring Krishnagiri and Dharmapuri districts, which are"
thehindu.com,cities,Dry day on May 1 in Coimbatore,2022-04-27,https://www.thehindu.com/news/cities/Coimbatore/dry-day-on-may-1-in-coimbatore/article65360551.ece,"District Collector G.S. Sameeran has announced that all Tasmac outlets and attached bars along with bars in clubs and star hotels will be shut down on May 1 across Coimbatore district. Bars and outlets that are found functioning on the dry day will face legal action, he warned. Shops sealed Tiruppur Officials from the Food Safety and Standards Authority of India (FSSAI) on Wednesday sealed six shops in Tiruppur district on charges of selling banned tobacco products near schools. In a release, FSSAI Designated Officer B. Vijayalalithambigai said that searches were conducted in Tiruppur, Palladam, Avinashi, Udumalpet, Dharapuram and Vellakoil"
thehindu.com,cities,"4,500 kg artificially ripened mangoes seized",2022-04-28,https://www.thehindu.com/news/cities/Tiruchirapalli/4500-kg-artificially-ripened-mangoes-seized/article65363596.ece,"Officials of the Food Safety Department on Thursday seized 4,500 kilograms of artificially ripened mangoes using chemicals from two fruit shops in Gandhi Market here. The action was taken based on complaints from the general public. The seized mangoes were later destroyed at the Ariyamangalam garbage yard, a press release from R. Ramesh Babu, Designated Officer, Food Safety and Drug Administration department said."
indiatimes.com,short-videos,How Feeding Pigeons Could Be Killing You,2022-12-21,https://timesofindia.indiatimes.com/short-videos/news/how-feeding-pigeons-could-be-killing-you-doctors-warn-against-a-growing-threat-pigeons/videoshow/112569259.cms,"Ahmedabad Air Crash: 135 DNA Matches, 101 Bodies Handed Over, Lone Survivor Vishwas Kumar Stable Ahmedabad Civil Hospital Superintendent Dr. Rakesh Joshi has confirmed that DNA identification has matched 135 individuals from the deadly plane crash. So far, 101 bodies have been handed over to the respective families. The lone survivor of the crash, Vishwas Kumar Ramesh, continues to recover and is in stable condition, showing gradual improvement. The death toll among students from BJ Medical College remains at four and has not increased, according to official updates. Families from across India have been arriving to claim remains and conduct"
indiatimes.com,videos,"School fee hikes exorbitant, Telangana does not have school fee regulatory committee",2022-12-21,https://timesofindia.indiatimes.com/videos/toi-original/school-fee-hikes-exorbitant-telangana-does-not-have-school-fee-regulatory-committee/videoshow/112323800.cms,"Several states have adopted progressive fee regulation. Gujarat's fee determination process includes application, scrutiny, hearing, and order issuance under the Gujarat Self-financed Schools (Regulation of Fees) Act, 2017. The state is divided into four zones: Ahmedabad, Vadodara, Rajkot, and Surat. A dashboard on their website provides data on annual school fee changes. In UP, the Uttar Pradesh Self-Financed Independent Schools (Fee Regulation) Act, 2018 governs school fees. The district fee regulatory committee ensures compliance, and a state-wide appellate authority resolves grievances. Punjab enacted the Punjab Regulation of Fee of Un-aided Educational Institutions Act, 2016, capping fee hikes at 8%. This"
indiatimes.com,city,fssai: Rs Puram Uzhavar Sandhai To Sell Clean And Fresh Produce,2022-01-01,https://timesofindia.indiatimes.com/city/coimbatore/rs-puram-uzhavar-sandhai-to-sell-clean-and-fresh-produce/articleshow/88625755.cms,"Coimbatore: The Food Safety and Standards Authority of India ( FSSAI ) has selected the uzhavar sandhai (farmers’ market) at RS Puram to be certified as ‘clean and fresh fruit and vegetable market’.The decision was taken on Thursday after a discussion with officials of the agriculture department, who manage the market. “We will soon launch pre-audit processes at the market, which will be followed by training to improve safety and hygiene. At the end of the process, the market will get ‘clean and fresh fruit and vegetable market’ certificate from FSSAI. Customers will feel a marked difference after the initiative"
