Source,Section,Title,Date,URL,Text
indiatimes.com,city,Hyderabad Anganwadis Demand Menu Overhaul and Upgraded Infrastructure for Child Nutrition,2024-12-22,https://timesofindia.indiatimes.com/city/hyderabad/hyderabad-anganwadis-call-for-menu-revision-infrastructure-improvement-to-enhance-child-nutrition-and-safety/articleshow/116563990.cms,"HYDERABAD: While the state govt revised the food menu for students in residential schools, anganwadis, which take care of children up to the age of 6, have been left out.With a menu that prescribes balamrutham which is made milk powder, channa powder, and other supplements to meet the daily nutritional requirements, anganwadi workers are suggesting a revision of the menu and better investment into improving the infrastructure of anganwadis to prevent any potential food contamination for infants and kids.""We’ve been serving the same processed foods for years now. Fresh milk, fruits, and vegetables would be much better for the children's"
newindianexpress.com,states,DGP conducts two-day review meeting with senior officers in Tamil Nadu,2024-12-22,https://www.newindianexpress.com/states/tamil-nadu/2024/Dec/22/dgp-conducts-two-day-review-meeting-with-senior-officers-in-tamil-nadu,"VILLUPURAM: On Friday and Saturday, Shankar Jiwal, the Director General of Police and Head of the Police Force of Tamil Nadu, conducted a two-day review meeting with senior police officers from the Villupuram Range at the DSP's office. At the event, the DGP said, “As directed by CM M K Stalin, priority is being given to maintaining law and order, addressing crimes against women and children, combating narcotics and illicit liquor, tackling cybercrimes, and ensuring the welfare of police personnel.” On Friday, the DGP issued instructions to curb rowdyism, caste and communal issues, and improve crime detection and prevention. He"
hindustantimes.com,cities,Police seize banned gutkha worth ₹18.58 lakh,2024-12-21,https://www.hindustantimes.com/cities/pune-news/police-seize-banned-gutkha-worth-18-58-lakh-101734803574358.html,
indianexpress.com,cities,Gujarat FDCA busts firms ‘adulterating nutrition-linked products with aphrodisiacs’,2024-12-22,https://indianexpress.com/article/cities/ahmedabad/gujarat-fdca-busts-firms-adulterating-nutrition-linked-products-with-aphrodisiacs-9738297/,"The Gujarat Food and Drugs Control Administration (FDCA) has busted an alleged fraud of exporting aphrodisiac allopathic ingredients, mixed with nutraceutical (food or food-related component that provides health benefits) products, to African nations, as well as a factory manufacturing fake allopathic medicines without a license. Adulterated and fake medicines worth about Rs 32 lakh were seized, officials said on Saturday. A flying squad of the Gujarat FDCA, along with drug inspectors of Central Drugs Standard Control Organisation (CDSCO), questioned the three partners of the firm, M/s. Joinhub Pharma LLP, as well as two persons in charge of purchase — Bhavesh"
indiatimes.com,city,Cops crack down on gutka network,2024-12-20,https://timesofindia.indiatimes.com/city/chennai/cops-crack-down-on-gutka-network/articleshow/116481655.cms,"Chennai: In a major crackdown on sale of gutka and other banned tobacco products, the Avadi police seized more than 2,000kg of illegal items and arrested four people on Thursday. Eleven special teams carried out raids on multiple shops across the commissionerate.The raids, along with Food Safety and Standards Authority of India (FSSAI) officials, were carried out in areas including Poonamallee, Mangadu, Ambattur, Ambattur Industrial Estate, Manali, Kattur, Avadi Tank Factory, Minjur and Thirupalaivanam. This resulted in the confiscation of 46kg gutka, 2,014kg tobacco products, 8.072kg cool lips, and 2.7 lakh in cash from the shops.They also arrested N Rajan,"
thehindu.com,cities,"Over 2,000 kg of banned tobacco products seized",2024-12-20,https://www.thehindu.com/news/cities/chennai/over-2000-kg-of-banned-tobacco-products-seized/article69005523.ece,"Avadi City Police on Thursday conducted searches at shops in various areas and seized over 2,000 kg of banned tobacco products. On the orders of Avadi City Police Commissioner K. Shankar, a special drive was conducted by 11 special police teams that comprised nine inspectors, besides officers of the Food Safety Department. The special drive was aimed at curbing the sale of banned tobacco products. They conducted searches at grocery, petty, and tea shops in Poonamallee, Mangadu, Ambattur Industrial Estate, Manali, Kattur, Thirupalaivanam, and Minjur. They seized a total of 2,068 kg of banned tobacco products from 12 shops. Cases"
newindianexpress.com,states,Fish deaths at Valankulam Lake spark health concerns as contaminated fish sold in Coimbatore,2024-12-18,https://www.newindianexpress.com/states/tamil-nadu/2024/Dec/18/fish-deaths-at-valankulam-lake-spark-health-concerns-as-contaminated-fish-sold-in-coimbatore,"COIMBATORE: Amid a large number of fish dying at Valankulam Lake in Coimbatore allegedly due to water contamination, people complain that fishermen have been collecting the dead fish and selling them on the lake bund. K Venkatesh, a businessman who frequently visits Valankulam Lake Bund for morning walks, said, “Dead fish are seen floating in the lake, and I have seen fishermen catching both live and dead fish and selling them. The water has turned green recently due to pollution and a lot of Tilapia fish are floating dead. Few fishermen are seen using their nets and collecting the dead"
thehindu.com,national,"Food safety officials flag unhygienic conditions at a store in Mahabubnagar, seize ₹60,500 worth snacks",2024-12-16,https://www.thehindu.com/news/national/telangana/food-safety-officials-flag-unhygienic-conditions-at-a-store-in-mahabubnagar-seize-60500-worth-snacks/article68991933.ece,"The task force teams from Telangana’s Commissioner of Food Safety conducted an inspection at a snack-selling establishment in Mahabubnagar district and discovered several hygiene violations. During the operation, food items worth ₹60,500 were seized for issues like improper labelling and unsanitary practices. Subsequently, the department suspended the establishment’s license under the provisions of the Food Safety and Standards Act, 2006. The inspection, carried out on December 14 at Sri Santosh Foods in Yenugonda, revealed alarming lapses. Among the seized items were chips, roasted groundnuts, fried moong dal, and mixture. During the inspection, the teams noted that the food products were"
hindustantimes.com,cities,Punjab & Haryana high court asks Centre if they plan to open more labs to check cooking oil adulteration,2024-12-15,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,
thehindu.com,national,Uniform diet menu introduced; hike in diet charges celebrated,2024-12-14,https://www.thehindu.com/news/national/telangana/uniform-diet-menu-introduced-hike-in-diet-charges-celebrated/article68985960.ece,"Chief Minister A. Revanth Reddy on Saturday introduced a uniform diet menu for all State welfare schools and colleges. The four-week diet plan, Monday through Sunday, includes breakfast, some fruits as mid-morning snack, lunch, evening snack and dinner. Eggs are served at least four times a week, and chicken or mutton is served for lunch twice a week. All dinners are vegetarian meals. The menu suggest a generous amount of protein in the form of pulses, cereals, milk, millets, leafy vegetables and ghee. The launch of the new menu on Saturday was also organised with sahapankthi bhojanam or community lunch"
indiatimes.com,city,"File Status Report Before Next Date: Ngt To State, Ppcb, Dc",2024-12-13,https://timesofindia.indiatimes.com/city/ludhiana/file-status-report-before-next-date-ngt-to-state-ppcb-dc/articleshow/116267835.cms,"We also published the following articles recently State introduces unit area assessment for property tax reform West Bengal's Assembly has approved new property tax rules using the Unit Area Assessment (UAA) system. Property owners will self-assess, with values increasing 5-10% every five years if not reassessed. Penalties of 30% apply for inaccurate or missing declarations. The UAA considers location, usage, age, and occupancy, aiming for fairer valuations and increased revenue for municipal corporations. NGT seeks clarity over 2 different safety reports on cold storage unit The National Green Tribunal is investigating discrepancies in reports concerning a cold storage unit's safety"
thehindu.com,national,Bombay High Court refuses relief to Coca-Cola in 2001 adulterated beverage case,2024-12-12,https://www.thehindu.com/news/national/maharashtra/bombay-high-court-refuses-relief-to-coca-cola-in-2001-adulterated-beverage-case/article68978210.ece,"The Aurangabad Bench of the Bombay High Court has refused to quash criminal proceedings initiated against Hindustan Coca-Cola Beverages Private Limited 14 years ago by the magistrate’s court in Maharashtra’s Jalna district, on charges of selling adulterated beverages. The case, pending before the Chief Judicial Magistrate of Jalna, dates back to batches of Canada Dry, a sweetened carbonated beverage, manufactured in June 2001. On July 26 of that year, the Food and Drug Administration (FDA) inspected the product and found extraneous fibrous substances, particulate matter, and cobwebs inside the sealed bottles, raising quality concerns. Also Read | Coca-Cola sells 40%"
hindustantimes.com,cities,Illegally repackaged drugs for arthritis treatment seized from Ghaziabad’s Modinagar,2024-12-12,https://www.hindustantimes.com/cities/noida-news/illegally-repackaged-drugs-for-arthritis-treatment-seized-from-ghaziabad-s-modinagar-101733943586302.html,
indiatimes.com,city,Illegal Sale of Rs 12 Lakh Pain Relievers Uncovered in Modinagar Raids,2024-12-11,https://timesofindia.indiatimes.com/city/noida/illegal-sale-of-rs-12-lakh-pain-relievers-uncovered-in-modinagar-raids/articleshow/116219793.cms,"Ghaziabad: The drug inspection department seized medicines worth Rs 12 lakh which were being repackaged and sold illegally without a valid drug license. Raids were conducted on Monday at two godowns in Modinagar where large quantities of medicines, including steroids, were found to be stored unlawfully.Drug inspector Ashutosh Mishra said, ""The team seized significant amounts of Phenylbutazone, Piroxicam, and Dexamethasone tablets. These medicines were being repackaged into pouches labeled as pain relief medication and distributed nationwide. This is a blatant violation of the Drugs and Cosmetics Act, 1940, and the BNS.""The godowns were both owned by Mukesh Bhatia, officials said.The"
indiatimes.com,city,Haryana Food Department to Crack Down on Fake Protein Supplements After Major Bust,2024-12-12,https://timesofindia.indiatimes.com/city/noida/haryana-food-department-to-crack-down-on-fake-protein-supplements-after-major-bust/articleshow/116225873.cms,"Noida: Two days after cops busted a fake protein supplements manufacturing unit in Sector 63, food department officials said they will conduct inspections at other such units across GB Nagar to check for adulteration of protein powder.""We will carry out inspections at all health supplement manufacturing units running in the district to check whether all food safety standards are being followed. In case of a violation, action will be taken against the units found indulging in food adulteration ,"" said Sarvesh Kumar, assistant commissioner with the food safety department.As per official data, there are 76 central govt licensed units operating"
indiatimes.com,city,"Dahod Police Bust Major Spurious Cooking Oil Racket, Seize Goods Worth Over Rs 15 Lakhs",2024-12-10,https://timesofindia.indiatimes.com/city/vadodara/dahod-police-bust-major-spurious-cooking-oil-racket-seize-goods-worth-over-rs-15-lakhs/articleshow/116183542.cms,"Vadodara: After the discovery of a fake govt office and the forgery of non-agriculture land orders, a racket involving the sale of spurious cooking oil has emerged in Dahod. The special operations group (SOG) of Dahod police effected a major seizure of suspected spurious cooking oil from a unit at an industrial estate near the town.The raid on the unit at the Karedi GIDC industrial estate near Dahod was conducted by SOG sleuths after they received intelligence about the sale of spurious edible oil. The unit was raided and oil worth Rs 15.45 lakh was seized.The seizure included a large"
thehindu.com,cities,Man selling milk powder meant for school children in Karnataka nabbed in Hyderabad,2024-12-11,https://www.thehindu.com/news/cities/Hyderabad/man-selling-milk-powder-meant-for-school-children-in-karnataka-nabbed-in-hyderabad/article68969355.ece,"A person allegedly selling illegally procured, adulterated and expired ‘Nandini Milk Powder’ in Hyderabad was arrested by the officials from the Central Zone Task Force along with Musheerabad police on Tuesday (December 10, 2024). The accused, identified as 46-year-old Chittaboina Damodar, is a resident of Bholakpur, Secunderabad. Following a tip-off, the officials raided his godown in Musheerabad from where 780 kilograms of milk powder – 330 kilograms in 11 bags and 450 kilograms in 18 packets - was seized. The accused was illegally transporting, storing and selling adulterated/expired Nandini milk powder meant for schoolchildren under ‘Ksheera Bhagya Yojana’ introduced by"
indiatimes.com,city,15 girls fall ill after eating 'khichdi' in Telangana school,2024-12-11,https://timesofindia.indiatimes.com/city/hyderabad/15-girls-fall-ill-after-eating-khichdi-in-telangana-school/articleshow/116194393.cms,"Representative image HYDERABAD: Fifteen students of Telangana Tribal Welfare Ashrama School for Girls in Tandur, Vikarabad district, were rushed to hospital after complaining of food poisoning symptoms on Tuesday morning after eating 'khichdi' in breakfast. Their condition was stable when reports last came in.Some students were admitted to local govt hospital, while the rest shifted to private hospitals.The latest incident comes close on the heels of a series of food poisoning cases reported at govt-run institutions at Maganoor (Narayanpet district) and Wankidi (Kumaram Bheem Asifabad district).The incidents prompted the state govt to set up two panels - an institution-level food"
indiatimes.com,city,"One-Third of Pesticides in India Classified as Highly Hazardous, Experts Warn",2024-12-08,https://timesofindia.indiatimes.com/city/hyderabad/one-third-of-pesticides-in-india-classified-as-highly-hazardous-experts-warn/articleshow/116085501.cms,"Hyderabad: As of March 2024, over one-third of the 339 pesticides registered in India qualify as Highly Hazardous Pesticides (HHPs). Additionally, 20 of the 100 registered herbicides in the country also fall under this highly toxic category, said Narsimha Reddy Donthi, an environmentalist.""Furthermore, 81 HHPs registered in India are banned or unapproved in numerous other countries due to their extreme toxicity and adverse effects. These chemicals, many of which predate the Insecticide Act of 1968 and lack thorough safety testing, are linked to reduced crop yields, soil erosion, and significant contamination of air, water, and soil,"" he said during a"
thehindu.com,cities,"60,000 kg of adulterated coconut powder worth ₹92.47 lakh seized in Hyderabad’s Begum Bazar",2024-12-07,https://www.thehindu.com/news/cities/Hyderabad/60000-kg-of-adulterated-coconut-powder-worth-9247-lakh-seized-in-hyderabads-begum-bazar/article68958309.ece,"A surprise inspection by Food Safety Officers, in coordination with the Special Operations Team (SOT) of Hyderabad City Police, uncovered a large-scale operation involving the adulteration of coconut powder in Begum Bazar of Hyderabad. In total, 60,050 kilograms of coconut powder, estimated to be worth ₹92.47 lakh, was seized from the premises. The inspection targeted Akash Trading Co., where the Food Business Operators (FBOs) were allegedly found repacking coconut powder under various brand names in violation of the Food Safety and Standards (FSS) Act, 2006. Authorities discovered that imported desiccated coconut powder was being mixed with loose, un-desiccated coconut powder"
thehindu.com,cities,Roadside eateries cash in as Tiruchi awaits hygienic street food hub,2024-12-06,https://www.thehindu.com/news/cities/Tiruchirapalli/roadside-eateries-cash-in-as-tiruchi-awaits-hygienic-street-food-hub/article68954960.ece,"The unregulated growth of roadside eateries has raised concerns over hygiene among Tiruchi residents. On any given day, vendors can be seen operating in the city from makeshift counters and pushcarts catering to a wide section of customers. The cuisine ranges from snacks to full course meals, depending on the time of day. “People are selling pre-cooked food, as also dishes made on the spot in pushcarts. Since most of the shops are exposed to vehicular traffic, the danger of contamination with oil fumes or dust is high. But customers continue to patronise them,” said an activist. Some businesses have"
thehindu.com,cities,China garlic seized from shop at Thennampalayam in Coimbatore,2024-12-05,https://www.thehindu.com/news/cities/Coimbatore/china-garlic-seized-from-shop-at-thennampalayam-in-coimbatore/article68949867.ece,"The Food Safety and Standards Authority of India (FSSAI) officials raided a shop at Thennamapalayam near Tiruppur and seized 22 bags, each weighing 15 kg, of China garlic. The raid was carried out by Food Safety Officer Vijayalalithambigai based on the instructions from Tiruppur District Collector T. Christuraj. While many shops were selling garlic grown in Himachal Pradesh and Jammu and Kashmir, one shop was suspected to be selling China garlic. The officials raided the shop and seized 330 kg of China garlic. Samples were sent to the laboratory and the results revealed that large amount of insecticide was mixed"
newindianexpress.com,cities,3-year jail for food safety officer for taking Rs 5k bribe in Bengaluru,2024-12-04,https://www.newindianexpress.com/cities/bengaluru/2024/Dec/04/3-year-jail-for-food-safety-officer-for-taking-rs-5k-bribe-in-bengaluru,"BENGALURU: Accepting a bribe of Rs 5,000 to issue a licence for manufacturing spice powder turned costly for Ullas B Ganganahalli, the then food safety officer, Health and Family Welfare Department, working in the South Zone of BBMP on deputation, with a special court sentencing him to three years of rigorous imprisonment, along with a fine of Rs 1.5 lakh. Judge KM Radhakrishna of the Special Court for Lokayukta cases sentenced Ganganahalli, as the charges of accepting bribe were proved under provisions of the Prevention of Corruption Act. Refusing to accept request for leniency sought by the accused, the court"
thehindu.com,national,Packaged mineral drinking water in ‘high-risk food’ category: FSSAI,2024-12-04,https://www.thehindu.com/news/national/packaged-mineral-drinking-water-in-high-risk-food-category-fssai/article68942417.ece,"The Food Safety and Standards Authority of India (FSSAI) has reclassified packaged drinking/mineral water under the ‘high-risk’ food category, mandating annual third-party food safety audits. The move is effective immediately following an order dated November 29, 2024, and central licence holders in this category must now submit to annual inspections aimed at mitigating potential health risks associated with packaged water production. The reclassification by the FSSAI follows recent amendments to the Food Safety and Standards (Prohibition and Restrictions on Sales) Regulations, 2011, which previously removed mandatory BIS certification requirements for certain food products. “The reclassification is designed to strengthen consumer"
indianexpress.com,health-wellness,Food safety regulator declares bottled water high-risk: What does that mean?,2024-12-03,https://indianexpress.com/article/health-wellness/food-safety-regulator-bottled-water-high-risk-product-fssai-9704014/,"Could that packaged drinking water you trust blindly be contaminated? Well, the country’s apex food safety regulator has placed packaged drinking water under a “high risk food category” to ensure that its manufacturers undergo inspection at least once a year. Only then will their licence be granted, according to the notification from the Food Safety and Standards Authority of India (FSSAI). Categorising a product as “high-risk” ensures regular mandatory inspection of facilities handling them. This ensures strict vigilance. The current notification — issued on November 27 — follows on the heels of another amendment last month doing away with the"
newindianexpress.com,states,"Task force, panels to monitor meals after food poisoning incidents in Telangana",2024-11-29,https://www.newindianexpress.com/states/telangana/2024/Nov/29/task-force-food-panels-to-monitor-meals-in-telangana,"HYDERABAD: In response to the series of food poisoning incidents reported in schools and hostels across the state, the government has decided to constitute task forces and institution-level food safety committees to ensure food safety in schools, welfare hostels, hospitals and Anganwadi centres managed by various departments. Chief Secretary Santhi Kumari has issued two separate orders to this effect. As per the orders, a “Task Force Committee” will comprise three members — a food safety officer, a head of the department or an additional director of the concerned institution and a district-level officer of the institution concerned. Each task force"
indiatimes.com,city,Major Cow Meat Bust in Noida: Cold Storage Unit Faces License Revocation,2024-11-29,https://timesofindia.indiatimes.com/city/noida/major-cow-meat-bust-in-noida-cold-storage-unit-faces-license-revocation/articleshow/115812880.cms,"Noida: The food department issued a notice to a cold storage unit after it allegedly seized 185 tonnes of cow meat worth Rs 4 crore from a truck headed from West Bengal to the centre in Dadri's Bisada.According to Sarvesh Kumar, assistant commissioner of the Food Safety Department, the unit in Bisada, recognised by the state govt, is one of the four centres in the Gautam Budh Nagar to own cold storage licenses issued by the department. However, Kumar added, they did not have permission to store banned meat.""A notice asking for an explanation was issued to Puran Joshi, SPJ"
indiatimes.com,city,Food Safety Alert: 72 Unsafe and 211 Substandard Products Identified in Telangana,2024-11-30,https://timesofindia.indiatimes.com/city/hyderabad/food-safety-alert-72-unsafe-and-211-substandard-products-identified-in-telangana/articleshow/115819734.cms,"Hyderabad: The Nacharam state food laboratory, Telangana's only food safety testing facility, has flagged 72 unsafe and 211 substandard products from 3,000 samples tested so far this year. The findings cover a wide range of items, including packaged water, spices, ghee, beverages, ready-to-use ingredients, and cooked food from hostels, canteens, hotels, and roadside eateries.Among the unsafe samples, most are cooked foods, said J Vani, scientific officer at the lab. ""Samples containing banned substances like synthetic colours or pathogens such as E. coli and Salmonella are marked unsafe. These mostly come from inspections in various districts,"" Vani explained.The Food Safety and"
indiatimes.com,world,Company recalls cucumbers due to salmonella risk in multiple US states and Canadian provinces,2024-11-29,https://timesofindia.indiatimes.com/world/us/company-recalls-cucumbers-due-to-salmonella-risk-in-multiple-us-states-and-canadian-provinces/articleshow/115817093.cms,"Company recalls cucumbers due to salmonella risk in multiple US states and Canadian provinces (Picture Credit: FDA) SunFed , a US-based produce company, has announced the recall of bulk shipments of whole fresh cucumbers after they were potentially contaminated with salmonella.The recall affects cucumbers distributed across 26 US states and five Canadian provinces.The affected cucumbers were sold between October 12 and November 26, 2024, and were packaged in bulk cardboard containers, generic white boxes, or black plastic crates.According to CBS News, these containers are labelled with the “SunFed” brand or a sticker indicating the grower’s name, “Agrotato, SVA de C”.The"
thehindu.com,national,Hyderabad food poisoning: Hygiene gaps stir the pot of sickness,2024-11-29,https://www.thehindu.com/news/national/telangana/hyderabad-food-poisoning-hygiene-gaps-stir-the-pot-of-sickness/article68924611.ece,"On a chilly mid-November evening, 23-year-old Ravi’s craving for chicken biryani led him to Green Bawarchi Multi Cuisine Restaurant in Hyderabad’s Neredmet area. The aroma, the bustling diners, and the promise of a hearty meal all seemed inviting — until his indulgence spiralled into a medical emergency. Within hours, he doubled over in pain, vomiting and suffering from severe diarrhoea. His family rushed him to the hospital, where doctors diagnosed him with acute gastroenteritis, likely caused by contaminated food. He was immediately placed on an IV drip and prescribed antibiotics that saved his life. Also read: Telangana Govt constitutes Task"
thehindu.com,national,Expired products worth ₹10 lakh seized from store during raid in Vijayawada,2024-11-28,https://www.thehindu.com/news/national/andhra-pradesh/expired-products-worth-10-lakh-seized-from-store-during-raid-in-vijayawada/article68923425.ece,"Officials of the Food Safety and Standards Authority of India (FSSAI) raided a provisional store in Kothapet area in Vijayawada, and seized huge stocks of expired products including groceries and eatables worth more than ₹10 lakh. The food safety officials said the store manager was selling the expired stocks at lower prices after removing the original labels and detailing the manufacturing and expiry dates of the products. Acting on a tip-off, the FSSAI team headed by State Joint Food Controller N. Purnachandra Rao conducted raid on Gurram Lingaiah General Stores in Kothapet area on November 28 (Thursday). “The store manager,"
indiatimes.com,city,"Trichy Authorities Seize 15,000 Bottles in Counterfeit Soft Drink Crackdown",2024-11-27,https://timesofindia.indiatimes.com/city/trichy/trichy-authorities-seize-15000-bottles-in-counterfeit-soft-drink-crackdown/articleshow/115742708.cms,"Trichy: More than 15,000 bottles of locally made soft drinks and emptied branded bottles were seized by the food safety and drug administration department in association with the intellectual property rights enforcement cell of Tamil Nadu police, from seven manufacturing units in Trichy, on Tuesday night.Acting on the directions from the director general of police (DGP), Tamil Nadu police, the team conducted raids in Sakthi Colour Company in Manikandam, Vins Badam milk and soft drinks in Vazhavandhankottai, Divya foods in Varaganeri, Only one export traders in Uyyakondan Thirumalai in Trichy, Sri Mappillai Vinayagar Soda factory in Beema Nagar, New Centa"
