Source,Section,Title,Date,URL,Text
thehindu.com,national,Woman’s death in Kasaragod: post-mortem report leaves ‘food poisoning’ angle in doubt,2023-01-08,https://www.thehindu.com/news/national/kerala/womans-death-in-kasaragod-post-mortem-report-leaves-food-poisoning-angle-in-doubt/article66354083.ece,"The incident at Kasaragod on Saturday wherein a food-borne illness was believed to have claimed the life of a 19-year-old woman, Anju Sreeparvathy, assumed a new dimension on Sunday with the police confirming that several findings in the post-mortem report of the forensic surgeon were inconsistent with the symptoms of classical food poisoning. Vaibhav Saxena, Superintendent of Police, Kasaragod, who spoke to the media said that the post-mortem showed serious liver damage, suggestive of the presence of toxic substances which might not have been ingested through food. Chemical analysis “We will send the viscera samples for detailed chemical analysis, which"
newindianexpress.com,states,"Tanker carrying 15,300 litres of milk mixed with 'hydrogen peroxide' caught at Kerala check post",2023-01-11,https://www.newindianexpress.com/states/kerala/2023/jan/11/tanker-carrying-15300-litres-of-milk-mixed-with-hydrogen-peroxide-caught-at-kerala-check-post-2536819.html,"The food safety department has sent a sample of the milk to the lab in Thiruvananthapuram to test the percentage of hydrogen peroxide in the milk. ""We accept the result will be announced today. Based on the result, we proceed with legal action. In the coming days, more inspections and checks will be conducted in the district,"" said Sujith, nodal officer, Food Safety Department, Kollam."
thehindu.com,national,"15,300 litres of adulterated milk seized at Aryankavu check-post",2023-01-11,https://www.thehindu.com/news/national/kerala/15300-litres-of-adulterated-milk-seized-at-aryankavu-check-post/article66365890.ece,"The Dairy Development department on Wednesday seized 15,300 litres of adulterated milk during an inspection at the Aryankavu check-post. The milk was brought by Agrisoft Dairy Farm from Vadiyur in Tamil Nadu and the tanker was on its way to their plant at Pandalam when it was seized. After testing the milk sample, it was found that the milk contained hydrogen peroxide, a chemical used to preserve it longer. Minister for Animal Husbandry and Dairy Development J. Chinchurani had instructed to intensify surveillance at borders and check-posts following which Dairy Development department officials had seized milk laced with formalin from"
hindustantimes.com,cities,Adulterated milk products seized by food safety team,2023-01-11,https://www.hindustantimes.com/cities/chandigarh-news/adulterated-milk-products-seized-by-food-safety-team-101673460602370.html,
thehindu.com,cities,Over 500 kg of stale and stinking chicken seized from illegal food supplying unit at Kalamassery in Kochi,2023-01-12,https://www.thehindu.com/news/cities/Kochi/over-500-kg-of-stale-and-stinking-chicken-seized-from-illegal-food-supplying-unit-at-kalamassery-in-kochi/article66369765.ece,"Over 500 kg of stale and stinking chicken and used oil were seized from an illegal food supplying unit that operated out of a rented house at Kaipadamugal in ward 20 of Kalamassery Municipality. The seizure was made by the health wing of the municipality in a raid conducted on Thursday morning following a complaint received by an official the previous night. The chicken, reportedly brought from Tamil Nadu, was found stored in a three-layered freezer. It is suspected that even dead chicken was used in preparing dishes. “The unit has been operating for the last six months though a"
thehindu.com,national,How food becomes poison,2023-01-12,https://www.thehindu.com/news/national/kerala/how-food-becomes-poison/article66366227.ece,"Food-borne illnesses happen because of the contamination of food by pathogens which can happen at any point of time from the production of raw material in farm, through supply and distribution or slaughter and packing (in the case of animal products), when these are processed into value-added products and make all the way to the kitchen in homes or commercial food establishments, where poor or careless handling can also introduce new pathogens into the food. Poor hygiene and careless handling of raw meat or poultry in kitchen can lead to cross contamination of other foods through kitchen surfaces or cutting"
thehindu.com,national,"Food-borne infections can be countered only with a multipronged approach, says expert",2023-01-12,https://www.thehindu.com/news/national/kerala/food-borne-infections-can-be-countered-only-with-a-multipronged-approach-says-expert/article66369437.ece,"The recent deaths due to suspected food-borne infections in the State should serve as an eye-opener for the authorities to devise appropriate strategies to counter them. Experts say that to comply with the Food Safety and Standards Act 2006, regular inspection mechanisms must be followed from production till consumption of food products. “Food safety authorities need to prepare check lists for inspection. Food outlets are inspected for one or two weeks after an unsavoury incident. The authorities’ reluctance to continue with the inspection precipitates the issue. Frequent recurrence may affect the investment and tourism prospects of the State,” says T.P."
newindianexpress.com,cities,500 kg of stale chicken seized in Kochi,2023-01-13,https://www.newindianexpress.com/cities/kochi/2023/jan/13/500-kg-of-stale-chicken-seized-in-kochi-2537295.html,"Kochi: Food safety officials inspected 36 eateries in the district on Thursday. Of these, four eateries -Grand Hakoba at Menaka, KSHB Canteen at Panampilly Nagar, Hotel Thattakam, and Hotel Pepper at Perumbavoor-were ordered to close down as serious lapses in hygiene were found. They were also operating without a valid licence. Penalty notices were issued to 8 restaurants and rectification notices to 4. A fine of Rs 24,000 was levied on the 3 eateries that were found violating food safety norms and operating without a licence. District Food Safety Authority has said that strict action will be taken against establishments"
indiatimes.com,city,"Kerala health officials seize 500kg stale frozen meat, oil from supply unit",2023-01-13,https://timesofindia.indiatimes.com/city/kochi/kerala-health-officials-seize-500kg-stale-frozen-meat-oil-from-supply-unit/articleshow/96956260.cms,"A health official of Kalamassery municipality inspects the stale chicken seized from a rented building in Kalamassery on Thursday KOCHI: Amid the ongoing 'reformatory' measures by the state government to improve food quality in the state, around 500kg of stale poultry meat and 150kg of stale oil was seized by the health officials of Kalamassery municipality on Thursday from a meat supplying unit that has been illegally functioning for the last six months.The seizure was made from a firm, functioning at a rented house at Kaippadamugal in ward 20 in Kalamassery municipality and the seized meat, reportedly brought from Tamil"
thehindu.com,national,Government issues GO banning use of mayonnaise made with raw eggs,2023-01-13,https://www.thehindu.com/news/national/kerala/government-issues-go-banning-use-of-mayonnaise-made-with-raw-eggs/article66373479.ece,"The State government has issued a GO banning the use and sale of mayonnaise made using raw eggs by eateries across the State. The GO has been issued as an emergency response under the provisions of the Food Safety and Standards Act 2006. The government had earlier announced the decision to ban mayonnaise made using raw eggs, as mayonnaise supplied as an accompaniment or dressing to many dishes of Arabic origin in the State had been found to be the incriminating agent triggering food poisoning episodes across the State. Eggs naturally harbour salmonella bacteria and if these are not pasteurised"
thehindu.com,cities,Kalamassery Municipality to shut down eateries without licence,2023-01-13,https://www.thehindu.com/news/cities/Kochi/kalamassery-municipality-to-shut-down-eateries-without-licence/article66373738.ece,"The Kalamassery Municipality on Friday sought the help of the police to track down the person who was running the illegal unit from where the Health wing of the civic body seized over 500 kg of stale and stinking chicken. In a letter to the Kalamassery Station House Officer, A.K. Nishad, chairperson of the Health Standing Committee, requested the police to track down eateries using stale meat supplied by Junais, a native of Mannarkad, Palakkad, who was carrying out the illegal activity from a rented house at Kaipadamugal in Ward 20 of the municipality. The unit was functioning without the"
indiatimes.com,city,Stale Meat Seizure: Kalamassery Police Book Meat Supply Unit Owner,2023-01-14,https://timesofindia.indiatimes.com/city/kochi/stale-meat-seizure-kalamassery-police-book-meat-supply-unit-owner/articleshow/96980955.cms,"Kochi: Kalamassery police on Friday registered a case against Junais of Mannarkad in Palakkad, who was running the illegal meat supply unit in Kaippadamugal, from where the health wing of Kalamasserry municipality seized 500kg of stale meat and 150kg of stale oil on Thursday. The case was registered based on a complaint filed by the municipality’s health standing committee chairman A K Nishad.The case was registered under sections 269, 273, and 34 of Indian Penal Code.The charges include selling food unfit for consumption and committing unlawful acts that are likely to spread the infection of any disease dangerous to life."
indiatimes.com,city,Food Safety Raid: Three Hotels Shut,2023-01-14,https://timesofindia.indiatimes.com/city/kochi/food-safety-raid-three-hotels-shut/articleshow/96980943.cms,"Kochi: Following the seizure of 500 kg stale meat from an illegal meat supplying unit at Kalamassery on Thursday, the food safety department has strengthened its inspection drive in Ernakulam.Inspections were carried out in 44 establishments in various parts of the district and three of them, which were either functioning in extremely unhygienic conditions or having served expired food, were closed.The closed establishments were identified as ‘ Khaleefa ’ restaurant at North Paravur, ‘Hotel Vitamin’ at Edappally and ‘Adholokam Thattukada’ at South Kalamassery.“Besides unhygienic conditions, expired foods – Al faham , minced shawarma meat, porotta, kuboos and chapathi – were"
hindustantimes.com,india-news,Marion syrup ingredients under lens over Uzbekistan deaths,2023-01-14,https://www.hindustantimes.com/india-news/marion-syrup-ingredients-under-lens-over-uzbekistan-deaths-101673719273369.html,
hindustantimes.com,cities,International drug racket uncovered with arrest of three persons from Lucknow,2023-01-15,https://www.hindustantimes.com/cities/lucknow-news/international-drug-racket-uncovered-with-arrest-of-three-persons-from-lucknow-101673724424243.html,
thehindu.com,cities,No headway yet in Kalamassery stale meat case,2023-01-16,https://www.thehindu.com/news/cities/Kochi/no-headway-yet-in-kalamassery-stale-meat-case/article66383341.ece,"The Kalamassery police have registered a case against the person who was running the illegal food supplying unit at Kaipadamugal in Ward 20 of the Kalamassery Municipality from where the civic body’s Health wing had seized about 500 kg of stale and stinking chicken on January 12. The unit was reportedly run by one Junais, a native of Mannarkad in Palakkad. The case has been registered under Sections 269 (negligent act likely to spread infection of disease dangerous to life) and 270 (malignant act likely to spread infection of disease dangerous to life). The cases was registered based on the"
newindianexpress.com,cities,"‘2023 will see several projects take off’, says Ernakulam District Collector",2023-01-17,https://www.newindianexpress.com/cities/kochi/2023/jan/17/2023-will-see-several-projects-take-off-says-ernakulam-district-collector-2538376.html,"What is the present status of the Kochi Metro phase II expansion? The expansion of the Kochi Metro is an ambitious project, as it is linked to the IT hub. It would be a major lifeline, once it is connected to Infopark. Land acquisition is progressing in full swing. After that, we will start awarding the work contracts. By the middle of the year, works such as piling will begin. There are no hurdles at present; we expect to get the necessary clearances for the project at the earliest. Over the years, Kochi has witnessed several development projects. But there"
newindianexpress.com,cities,Stale chicken seizure: CPM-led Opposition targets municipality over inaction,2023-01-17,https://www.newindianexpress.com/cities/kochi/2023/jan/17/stale-chicken-seizure-cpm-led-opposition-targets-municipality-over-inaction-2538413.html,"He said the health wing of the municipality and the ruling front failed to inform the food safety officials and police when they seized the stale chicken. “The health inspectors seized stale chicken from a house based on the complaint received from the residents about a foul smell emanating from the place. It was found that rotten chicken was bought from Tamil Nadu for supplying to several eateries in the area. Even after such a heinous crime, the municipality didn’t take steps to arrest the persons involved in it. They were only charged under the Municipalities Act. It is sheer"
thehindu.com,cities,About 50 shops in Kalamassery on police radar following seizure of bills from illegal chicken outlet,2023-01-17,https://www.thehindu.com/news/cities/Kochi/about-50-shops-in-kalamassery-on-police-radar-following-seizure-of-bills-from-illegal-chicken-outlet/article66387523.ece,"The Kalamassery police on Tuesday recovered documents pertaining to the sale of chicken from an illegal unit at Kaipadamugal in Ward 20 of Kalamassery municipality, from where Health and Food Safety officials had seized over 500 kg of stale chicken on January 12. The seized documents included bills and receipts of sale of chicken to nearly 50 eateries and shops in Kochi. The police said the statements of the managements of the outlets would be collected as part of the probe into the alleged storage and sale of stale chicken by Junais, a native of Mannarkad, Palakkad. “We plan to"
indiatimes.com,city,Illegal Chicken Unit: Cops Recover Docs Related To Sales,2023-01-18,https://timesofindia.indiatimes.com/city/kochi/illegal-chicken-unit-cops-recover-docs-related-to-sales/articleshow/97077629.cms,"Kochi: Kalamassery Police investigating the functioning of the illegal chicken supply unit at Kaipadamugal from where health and food safety officials seized over 500 kg of stale and stinking chicken on January 12, recovered documents related to the sale of chicken from the unit.Sources said that documents including bills and receipts of the sale of chicken to nearly 50 eateries and shops in Kochi were recovered on Tuesday.According to police, statements of the respective management of all these outlets would be collected as part of the investigation.The probe is against Junais, a native of Mannarkkad, Palakkad. Police said that a"
indiatimes.com,city,Stale Meat: 49 Eateries In Bill Book Of Supplier,2023-01-19,https://timesofindia.indiatimes.com/city/kochi/stale-meat-49-eateries-in-bill-book-of-supplier/articleshow/97114527.cms,"Food safety officials had seized over 500kg of stale and stinking chicken from the supply unit at Kaipadamugal Bakers Association clarifies KOCHI: Kalamassery municipality on Wednesday released the names of eateries that used to source chicken meat from a supplier who was booked on charges of storing stale meat and oil about a week ago. Food safety officials had seized over 500kg of stale and stinking chicken as well as documents, including bills and receipts of the sale of chicken to nearly 49 eateries in Kochi from the supply unit at Kaipadamugal.Falafil Dubai, Chapati Company, Al Fajar, Ifthar, Barista, Yaseen"
thehindu.com,cities,Used oil packed in containers for resale seized,2023-01-19,https://www.thehindu.com/news/cities/Madurai/used-oil-packed-in-containers-for-resale-seized/article66409718.ece,"The Food Safety Department has seized used coconut and groundnut oil from three manufacturing units near Kazhugumalai in Thoothukudi A team of Food Safety officials, led by District Designated Officer Mariappan, conducted surprise checks in three edible oil manufacturing units on Kazhugumalai–Sankarankovil Road on Thursday and they found used coconut oil (2,535 litre), groundnut oil (1,155 litre) and palmolein oil (1,100), all packed in tins for resale. They also seized used plastic containers and tins. The team also sealed two eateries functioning after lapse of their licence and confiscated artificially coloured chicken meat weighing about 12 kg. At a supermarket"
newindianexpress.com,states,Andhra civic body cracks down on rotten meat menace,2023-01-21,https://www.newindianexpress.com/states/andhra-pradesh/2023/jan/21/andhra-civic-body-cracks-down-on-rotten-meat-menace-2539963.html,"Civic officials led by municipal commissioner J Aruna revealed that several hotels in the city were using chicken, mutton, prawn and other meat beyond their date of expiry. Besides, the officials also learnt that the kitchens at these hotels were found to be unhygienic.Recently, officials seized NPS Bhaskar hotel after they found rotten meat stored in freezers, the municipal commissioner said."
newindianexpress.com,states,"Water plant operating sans license, seized in Rajamahendravaram",2023-01-21,https://www.newindianexpress.com/states/andhra-pradesh/2023/jan/21/water-plant-operating-sans-license-seized-inrajamahendravaram-2539960.html,"RAJAMAHENDRAVARAM: With summer round the corner, its soon going to be a business time for the water mafia that controls the supply and distribution network of bottled water.Most of the water supplied in the name of mineral or RO purified water in the region happens to be spurious.Bottled in highly unhygienic conditions in huts or one room establishments, with no water purifier machines, in and around towns in Godavari districts, residents pay Rs 25 to Rs 50 for a 20 litre water can."
indiatimes.com,city,Dairy Dept Confirms Seized Milk Was Adulterated | Thiruvananthapuram News,2023-01-21,https://timesofindia.indiatimes.com/city/thiruvananthapuram/dairy-dept-confirms-seized-milk-was-adulterated/articleshow/97187807.cms,"The dairy development department has confirmed that milk seized at Aryankavu was adulterated and had the presence of hydrogen peroxide. The 15300 litres of milk seized on January 11 is still in fluid state even after nine days, and hence the presence of the chemical is certain. Deputy Director Ramgopal on Friday said, ""The milk was brought to our plant for disposing before discharging it. We inspected the milk the fat separation was there but the milk is still in the liquid form which proves that there was the presence of chemicals."" This disputes the findings of the food safety"
thehindu.com,cities,Food safety officials conduct inspections in Coimbatore,2023-01-21,https://www.thehindu.com/news/cities/Coimbatore/food-safety-officials-conduct-inspections-in-coimbatore/article66417143.ece,"Officials from the Food Safety Department carried out a special drive in various places in Coimbatore district to check the quality of food being served by the street vendors. Seven teams headed by the Designated Officer of the Food Safety Department conducted a special drive between January 10 and 13 at various places in Coimbatore. A release said out of the 278 shops that were inspected, it was found that 95 of them were serving food without having a proper licence from the department. The officials also imposed a fine of ₹2,000 each on 31 shops that were serving packed"
thehindu.com,cities,E.coli found in samples of stale chicken seized from a unit at Kalamassery,2023-01-21,https://www.thehindu.com/news/cities/Kochi/ecoli-found-in-samples-of-stale-chicken-seized-from-a-unit-at-kalamassery/article66417406.ece,"The analysis of samples of around 500 kg of stale chicken meat seized from an illegal unit at Kalamassery on January 12 has revealed the presence of E.coli bacteria, as per preliminary findings by the Department of Food Safety. The Health wing and Food Safety officials had seized the stale and stinking meat from a rented house at Kaipadamugal in Ward 20 of Kalamassery Municipality. They had collected samples of stale chicken which were sent to the Regional Analytical Laboratory at Kakkanad for microbiological examination. Some samples were also fungus-infested. Though senior Food Safety officials refused to confirm the findings,"
newindianexpress.com,states,Food safety dept fines 31 street vendors for violating rules in Coimbatore,2023-01-22,https://www.newindianexpress.com/states/tamil-nadu/2023/jan/22/food-safety-dept-fines-31-street-vendors-for-violating-rules-in-coimbatore-2540235.html,"COIMBATORE: The district food safety department officials held surprise inspections across the district and inspected a total of 278 street food vendors, and imposed a fine on 95 vendors for violating rules.After numerous complaints by the public and activists over the quality measures taken by the vendors, the department deployed seven teams of officials across the district to check the food prepared by the street food vendors. The inspection was held over the past few days. A total of 278 shops from across the district were inspected in the field survey."
indiatimes.com,city,Natural products have anti-diabesity agents: Jachak,2023-01-22,https://timesofindia.indiatimes.com/city/nagpur/natural-products-have-anti-diabesity-agents-jachak/articleshow/97209313.cms,"Nagpur: Natural products like medicinal plants and herbs have agents that can treat obesity and diabetes, together called as diabesity. Herbal products claim 25% share of the pharmaceutical markets, said professor Sanjay Jachak from NIPER, Mohali, on Saturday.He was addressing a session on ‘Natural products as source of anti-diabesity agents’ at the 72nd Indian Pharmaceutical Congress, at Nagpur University campus, Amravati Road.The session was chaired by DR Chafle and VK Dixit.“The major challenge with phyto pharma is ensuring the same standard of extracts with varying geographies, climates and genetics,” Jachak said.Phytopharmaceuticals are regulated just like chemical entity-based drugs. Research is"
thehindu.com,national,Vigilance officials crack down on illegal water plants in north Andhra districts,2023-01-22,https://www.thehindu.com/news/national/andhra-pradesh/vigilance-officials-crack-down-on-illegal-water-plants-in-north-andhra-districts/article66416724.ece,"The vigilance officials raided illegal water plants in Vizianagaram, Srikaulam and Parvatipuram districts on January 21 (Saturday). With a directive from Srikakulam Vigilance Department’s Regional Officer A. Suresh Babu, the teams inspected water plants at Dattirajeru, Cheepurupalli and other places in Vizianagaram district. The teams comprising senior officials Satyanarayana, Appala Naidu, A.G. Suresh, Kavya Reddy and others found that many plants operating without the mandatory permissions from the Food Safety and Standards Authority of India, municipalities, panchayats and revenue officials. The officials said that the companies were evading tax worth crores, apart from supplying water of inferior quality. Parvatipuram-Manyam District"
thehindu.com,cities,Seizure of stale chicken in Kalamassery: KHRA says lack of clarity affecting business,2023-01-22,https://www.thehindu.com/news/cities/Kochi/seizure-of-stale-chicken-in-kalamassery-khra-says-lack-of-clarity-affecting-business/article66420238.ece,"The Kerala Hotel and Restaurant Association (KHRA) has said that lack of clarity about those responsible for the storage of a large quantity of stale meat in Kalamassery municipality has badly hurt hotels and restaurants. KHRA State secretary K.U. Nassar said here on Sunday that the Kalamassery municipal authorities should have been more clear on the names of those responsible for storing the stale meat which was seized. The identity of the person who brought the meat or stored it has not been established. Neither has the police initiated any proceedings in the matter, he claimed. The names of some"
indiatimes.com,city,Seizure Of Stale Meat: Cops Yet To Arrest Prime Suspect,2023-01-23,https://timesofindia.indiatimes.com/city/kochi/seizure-of-stale-meat-cops-yet-to-arrest-prime-suspect-in-kerala/articleshow/97239542.cms,"Image used for representative purpose only KOCHI: Kalamassery police are yet to arrest the man who used to run the illegal chicken supply unit at Kaipadamugal here from where health and food safety officials had seized over 500kg of stale chicken meat on January 12.“The prime suspect, Junais of Mannarkkad in Palakkad, is in hiding. We have information that he has moved court seeking anticipatory bail.We believe that he is the key person behind this and more details can be known by questioning him,” said a senior officer with Kalamassery police.Police said that he had been booked under sections 269"
thehindu.com,cities,Seizure of stale chicken: police arrest prime accused,2023-01-23,https://www.thehindu.com/news/cities/Kochi/stale-chicken-seizure-police-arrest-prime-accused/article66425356.ece,"Nearly a fortnight after 500 kg of stale and stinking chicken was seized by the Health wing of the Kalamassery Municipality from an illegally operated chicken supplying unit at Kaipadamugal, the police on Monday night nabbed the prime accused who allegedly ran the unit. The accused, who was taken into custody from Malappuram by the Kalamassery police, was identified as Junais of Mannarkad in Palakkad. He is set to be brought to Kochi on Tuesday. According to the police, Junais had gone into hiding after the seizure. They are hopeful of landing more details on grilling him. He stands booked"
thehindu.com,cities,"Purchase and sale of stale chicken in Kalamassery a deliberate act driven by profit motive, say police",2023-01-24,https://www.thehindu.com/news/cities/Kochi/purchase-and-sale-of-stale-chicken-in-kalamassery-a-deliberate-act-driven-by-profit-motive-say-police/article66427611.ece,"The purchase and sale of stale and stinking chicken by an illegal supply unit at Kaipadamugal in Kalamassery municipality was a deliberate act driven by profit motive on the part of all parties concerned, the police have said. After nabbing Junais, 37, of Palakkad, from Malappuram on Monday, the Kalamassery police arrested his aide and second accused in the case on Tuesday. The arrested is Nizab, 33, of Palakkad. Junais, who ran the unit, was brought to the Kalamassery police station on Monday midnight, shortly after which his arrest was recorded. His arrest came nearly a fortnight after 500 kg"
indiatimes.com,city,Cops Arrest Main Accused,2023-01-24,https://timesofindia.indiatimes.com/city/kochi/cops-arrest-main-accused/articleshow/97267282.cms,"Kochi: Kalamassery Police investigating the functioning of an illegal chicken supply unit at Kaipadamugal from where health and food safety officials seized over 500 kg of stale and stinking chicken on January 12, took the prime accused in the case into custody from Malappuram on Monday night.Junais, a native of Mannarkkad, Palakkad, who used to run the unit would be brought to Kochi on Tuesday, said a senior police official. The man had gone into hiding after the stale meat was seized and police were on the lookout for him. Police said that he was the key person behind this,"
indiatimes.com,city,Tamil Nadu govt will appeal against Madras high court’s on gutka sale: Minister,2023-01-27,https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-govt-will-appeal-against-madras-high-courts-on-gutka-sale-minister/articleshow/97380020.cms,"Tamil Nadu health minister Ma Subramanian CHENNAI: The state health department will appeal against the Madras high court order quashing a notification prohibiting the sale, manufacture and transport of these tobacco-based products, Tamil Nadu health minister Ma Subramanian said on Friday.In 2013, Tamil Nadu imposed a ban on the sale and manufacture of gutka and pan masala product under the temporary provision in the Food Safety and Standards Act, which was extended almost every year by issuing notifications by the commissioner of food safety.The Food Safety and Standards Act provides limited power to impose a temporary ban in certain emergency"
